	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	tags	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount	search_Term	Comments_Downloaded	Comments_Downloaded_Stopped_At
293	293	293	293	293	161	170	UCsT0YIqwnpJCM-mx7-gSA4Q	TEDx Talks	InWEC4oxBW0	2020-04-14T18:47:58Z	2020-04-14 18:47:58	BASELINE 2020: Climate change beyond a human lifetime | John Sutter | TEDxSMU	"There's a problem inherent in the climate crisis: We don't live long enough to truly feel it. Academics call this ""shifting baseline syndrome"" -- the idea that environmental change happens too slowly to trip our alarm bells. Journalist and filmmaker John D. Sutter is directing a longitudinal film series -- BASELINE -- that aims to be an antidote by documenting four locations on the frontlines of change every five years, until 2050. John D. Sutter is an EMMY-nominated documentary filmmaker who is directing “Baseline,” a film series that tells the story of the climate crisis beyond a human lifetime. He is an Explorer with the National Geographic Society, where he is developing the “Baseline” project. Sutter spent 10 years as a reporter, columnist and producer at CNN, most recently as a senior investigative reporter. He continues to work for CNN as a climate analyst. Sutter’s work has twice been nominated for an EMMY — for science reporting and new approaches to documentary. He is the recipient of the Livingston Award for Young Journalists, the Peabody Award, the Batten Medal for Public Service, the Foreign Press Association Media Award and the Edward R. Murrow Award, among others. He’s a former fellow at Harvard’s Nieman Foundation for Journalism and at UnionDocs, a center for documentary art in Brooklyn. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx"	TEDxTalks,English,Global Issues,Climate Change,Global issues	29	Nonprofits & Activism	PT15M42S	942	2d	hd	False	https://i.ytimg.com/vi/InWEC4oxBW0/maxresdefault.jpg	1.0	12389	213.0	19.0	0	93.0	climate crisis	False	0
294	294	294	294	294	158	283	UC0p5jTq6Xx_DosDFxVXnWaQ	The Economist	rboohXy4QcU	2019-09-28T10:59:53Z	2019-09-28 10:59:53	Can you insure against climate change? | The Economist	Extreme weather events are becoming more frequent due to climate change. As the economic costs of disasters rise, can the insurance industry cope with the losses? Read more https://econ.st/2ndFMZ3 Click here to subscribe to The Economist on YouTube: https://econ.st/2xvTKdy Extreme weather events like these are becoming more frequent. It’s not just causing untold human suffering but also ever-growing economic costs. As the losses pile up, will insurers be able to cope with the damage? In 2017 Hurricane Harvey, mudslides in Sierra Leone, and monsoon floods in South Asia all contributed to the largest year on record for insurance losses - with payouts totalling $144bn. In America for example between 1980 and 2015 you had about five events a year that each cost more than $1bn in damage. Since 2016 it’s been an average of 15 events like this a year. This leaves the insurance industry uniquely exposed and having to pay out a lot of money all at once. Insurers aren’t helped by the obsolete information they rely on either. They find it hard to predict when this happens because their models are not really taking into account climate change. They look at maybe 30, 40 years of data and they assume that the environment within these data, this period, is pretty stable. So these models look at a world that doesn’t really exist anymore. And it’s no surprise what’s now happening to the price of insurance. If you look at the last quarter premiums on property insurance in America rose by 10%. In Australia and New Zealand they rose by about 18%. And at some point premiums may simply become unaffordable especially so as disasters regularly happen in places where people can least afford to pay high premiums. Half of last year’s losses from natural disasters were uninsured. And in America 85% of homeowners have no flood insurance even though half of the population lives near water. Increasing premiums might just lead to even more people being left out in the cold. But there are some more novel solutions. So, for example, Lloyd’s of London has a policy that sends €1,000 per hectare to Spanish olive farmers as soon as the temperatures reach 36 degrees. So these are very simple solutions to put in place, very easy to implement and also quite cheap in fact, which is the main advantage. Rather than compensate the farmers after their losses are reported insurance companies monitor a specific parameter such as rainfall or temperature. When this passes an agreed threshold they pay out a lump sum. Known as parametric insurance, this approach can help the insurance companies cut costs and in turn bring down premiums for the consumer. But as the climate crisis worsens the same challenges are likely to re-emerge. We cannot expect insurers to save us from climate change because the world fundamentally cannot be insured against climate change. However many companies already offer discounts to homeowners who for example install metallic shutters on the windows or flood-proof doors. But they could make a more drastic step. So a city on the coast wants to build flood defences. This will require a lot of money but perhaps insurers maybe in cooperation with banks could offer some financing for them to do that. They can help us design solutions or take measures that will limit losses. And this is really the crucial role they can play. For more from Economist Films visit: http://films.economist.com/ Check out The Economist’s full video catalogue: http://econ.st/20IehQk Like The Economist on Facebook: https://www.facebook.com/TheEconomist/ Follow The Economist on Twitter: https://twitter.com/theeconomist Follow us on Instagram: https://www.instagram.com/theeconomist/ Follow us on Medium: https://medium.com/@the_economist	The Economist,Economist,Economist Films,Economist Videos,Politics,News,short-documentary,insurance,climate change,insurance company,climate change insurance,insurance companies climate change,global warming,climate crisis,climate,environment,insurance business,climate change business	25	News & Politics	PT3M58S	238	2d	hd	True		1.0	32171	813.0	40.0	0	91.0	climate crisis	False	0
295	295	295	295	295	159	47	UCB_yeT6WwVLJjCsZFt2oQfA	Sustainability Illustrated	R1h1L6vj3BI	2020-05-08T15:53:13Z	2020-05-08 15:53:13	6 unexpected connections between Coronavirus & Environment | Sustainability Climate Change	In this whiteboard animation, I present 6 unexpected connections I have found between the coronavirus and sustainability, the environment and climate change. This video is about white-footed mice, speaking trees, opossums, humans and how our encroachment on nature increases the risks of a pandemic and decreases the capacity of the earth to sustain us. ** I create engaging sustainability videos to learn & teach. More sustainability videos on www.sustainabilityillustrated.com & http://www.youtube.com/learnsustainability Help us create more videos like this by becoming a patron: http://www.patreon.com/sustainability Subscribe to receive the latest videos: http://alturl.com/jc8u6 Sign up to my mailing list: https://mailchi.mp/7080080f1218/sustainability-illustrated Videos are created by Alexandre Magnin using years of experience drawing and working as a sustainability consultant with businesses and communities: http://www.amcreative.org Twitter: http://twitter.com/Sustain_Illustr Facebook: http://www.facebook.com/sustainabilityillustrated LinkedIn: https://www.linkedin.com/in/alexandremagnin/ ** Articles: https://www.vox.com/future-perfect/2020/3/31/21199917/coronavirus-covid-19-animals-pandemic-environment-climate-biodiversity https://insideclimatenews.org/news/24042020/forest-trees-climate-change-deforestation https://inews.co.uk/news/environment/amazon-rainforest-perishing-absorbing-less-co2-warning-climate-change-2072075 https://www.carbonbrief.org/analysis-coronavirus-set-to-cause-largest-ever-annual-fall-in-co2-emissions?utm_source=newsletter&utm_medium=email&utm_campaign=newsletter_axiosedge&stream=business Music & sound effects from https://www.epidemicsound.com/ Herd Of Cows Mooing by tdes on https://freesound.org Photos: Ashim D’Silva on Unsplash ChadoNihi and 272447 on Pixabay Amazon forest by NASA	coronavirus,environment,sustainability,climate change,coronavirus environment,coronavirus climate change,nature,coronavirus sustainability,COVID-19,global warming,deforestation,co2 emissions,covid-19 environment,pandemic,lyme,ecological footprint,environmental sustainability,what is sustainability,coronavirus news,coronavirus outbreak,sustainability illustrated,education,whiteboard animation,animals,industrial farming	27	Education	PT7M8S	428	2d	hd	True	https://i.ytimg.com/vi/R1h1L6vj3BI/maxresdefault.jpg	1.0	23471	646.0	15.0	0	91.0	climate crisis	False	0
296	296	296	296	296	157	425	UChDKyKQ59fYz3JO2fl0Z6sg	TODAY	1iv6WkIZ2pI	2020-06-19T22:00:01Z	2020-06-19 22:00:01	Al Gore Talks Climate Crisis: ‘This Is The Time For A Great Reset’ | TODAY	Former Vice President Al Gore, co-founder and chairman of The Climate Reality Project, joins the 3rd hour of TODAY via video call to talk about his company’s upcoming virtual training program to teach people to be climate activists. He shares his thoughts about Joe Biden’s potential running mate and the Supreme Court’s recent DACA decision. » Subscribe to TODAY: http://on.today.com/SubscribeToTODAY » Watch the latest from TODAY: http://bit.ly/LatestTODAY About: TODAY brings you the latest headlines and expert tips on money, health and parenting. We wake up every morning to give you and your family all you need to start your day. If it matters to you, it matters to us. We are in the people business. Subscribe to our channel for exclusive TODAY archival footage & our original web series. Connect with TODAY Online! Visit TODAY's Website: http://on.today.com/ReadTODAY Find TODAY on Facebook: http://on.today.com/LikeTODAY Follow TODAY on Twitter: http://on.today.com/FollowTODAY Follow TODAY on Instagram: http://on.today.com/InstaTODAY Follow TODAY on Pinterest: http://on.today.com/PinTODAY #AlGore #ClimateCrisis #TodayShow Al Gore Talks Climate Crisis: ‘This Is The Time For A Great Reset’ | TODAY	News,Editor's picks,Politics,Big News,3rd Hour of TODAY,The TODAY Show,TODAY Show,TODAY,NBC,NBC News,Celebrity Interviews,Lifestyle,TODAY Show Interview,Hoda and Jenna,Hoda,Donna Farizan,Al Roker,TODAY show news,Time For A Great,Climate Crisis,Al Gore Talks,Former Vice President,Climate Reality Project,TODAY via video,potential running mate,climate activists,the latest on today,al gore,al gore interview,al gore climate crisis,inconvenient truth	25	News & Politics	PT7M24S	444	2d	hd	True	https://i.ytimg.com/vi/1iv6WkIZ2pI/maxresdefault.jpg	1.0	8054	70.0	229.0	0	89.0	climate crisis	False	0
297	297	297	297	297	156	329	UCmKKVuZrBfSGiuvtOuipoDA	NBC Bay Area	-MRC-n7k_l4	2021-02-01T02:55:20Z	2021-02-01 02:55:20	Climate Change Hotspot: San Francisco -- Rising Seas Threaten the City by the Bay	San Francisco is vulnerable to what climate change will bring – the rising waters of the Bay. It’s surrounded by water on three sides and much of that coastline could change drastically by the end of the century. NBC Bay Area meteorologist Kari Hall meets with climate scientist Heather Cooley from the Pacific Institute on Ocean Beach to discuss what’s in store for both the beach and the Embarcadero. See all 10 Bay Area climate change hotspots here: http://www.nbcbayarea.com/climatehotspots Stay connected: Follow us on Twitter: http://www.twitter.com/nbcbayarea​ Like us on Facebook: http://www.facebook.com/nbcbayarea​ Follow us on Instagram: http://www.instagram.com/nbcbayarea​ Catch up on all the day's news: http://www.nbcbayarea.com​ Download our app: On iOS: http://nbcbay.com/R1BhqYM​ On Android: http://nbcbay.com/rUcA97h #climateincrisis	climate change,climate change hotspot,Bay Area climate change,climate hotspot,Bay Area,weather,Bay Area weather,San Francisco,San Francisco weather,global warming,rising sea,rising seas,rising sea level,San Francisco Bay,Pacific Ocean,Ocean Beach,Embarcadero	25	News & Politics	PT2M6S	126	2d	sd	False	https://i.ytimg.com/vi/-MRC-n7k_l4/maxresdefault.jpg	1.0	9802	91.0	29.0	0	88.0	climate crisis	False	0
298	298	298	298	298	155	208	UCEuiOszNd6msGgqsD0f9YAQ	Interesting Engineering	qKeZ1EBHiN0	2020-09-06T16:00:21Z	2020-09-06 16:00:21	Climate change leading to extreme weather events	Global warming is a natural result of increasing green house gases. Is an increase in greenhouse gases causing massive changes to our climate? Learn more about how global warming may be causing extreme weather events all over the globe. Find out more here: https://bit.ly/2ZcRD9Q #engineering #climatechange #globalwarming	engineering,science,technology,climate change,extreme weather events,catastrophic weather events,global warming,effects of global warming,cause of global warming	28	Science & Technology	PT5M48S	348	2d	hd	False		1.0	10500	161.0	28.0	0	87.0	climate crisis	False	0
299	299	299	299	299	154	19	UCBi2mrWuNuyYy4gbM6fU18Q	ABC News	XnViPsyE5EU	2016-10-05T19:51:13Z	2016-10-05 19:51:13	Obama Full Speech on Paris Climate Agreement	"Calling it a ""historic day"" in the fight against climate change, President Obama lauded the landmark Paris climate agreement that takes effect Nov. 4. “This gives us the best possible shot to save the one planet we’ve got,” Obama said in remarks in the Rose Garden. While Obama said the deal will help delay some of the most pressing threats posed by climate change, it alone ""will not solve the climate crisis.” Seventy-two countries have formally signed the agreement, including China, India and the U.S, some of the world’s largest emitters of greenhouse gases. SUBSCRIBE to ABC NEWS: https://www.youtube.com/ABCNews/ Watch More on http://abcnews.go.com/ LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews FOLLOW ABC News on TWITTER: https://twitter.com/abc GOOD MORNING AMERICA'S HOMEPAGE: https://gma.yahoo.com/"	Paris Climate Agreement,Obama Full Speech,POTUS,POTUS climate change,Paris Climate,Obama paris climate,obama climate change,president obama climate change,president obama,Obama Full Speech on Climate,Obama Full Speech paris climate agreement,China,india,greenhouse gasses,solar energy,Climate Agreement	25	News & Politics	PT5M4S	304	2d	hd	False		1.0	22494	245.0	90.0	0	86.0	paris agreement	False	0
300	300	300	300	300	153	47	UC8p1vwvWtl6T73JiExfWs1g	CBS News	K3ZIKHNuKqA	2019-07-08T22:22:56Z	2019-07-08 22:22:56	Trump defends withdrawal from Paris climate accord during speech on environmentalism	President Trump avoided the topic of climate change during a speech Monday about environmentalism. Axios energy and climate reporter Amy Harder joins CBSN to talk about how the Trump administration has been working to repeal many regulations that were put in place to protect the environment.	environment,Climate Change,Barack Obama,Donald Trump,2020 presidential election,pollution,United States Environmental Protection Agency,EPA,Science,Politics,live news,White House,Trump administration	25	News & Politics	PT4M24S	264	2d	sd	False	https://i.ytimg.com/vi/K3ZIKHNuKqA/maxresdefault.jpg	1.0	9529	72.0	75.0	0	85.0	paris agreement	False	0
301	301	301	301	301	152	477	UC-SJ6nODDmufqBzPBwCvYvQ	CBS This Morning	1-delrRukUk	2020-12-28T14:33:28Z	2020-12-28 14:33:28	Climate change sparks new round of water wars, threatens ranchers, wildlife and recreation	"A century-long feud between Los Angeles and rural communities where the city gets much of its water is heating up again. Some believe the city's water agency is ""stealing"" water again, like they claim it did in the early 20th century. Jonathan Vigliotti reports."	los angeles,rural,communities,water wars,city,water,water agency	25	News & Politics	PT6M41S	401	2d	hd	False	https://i.ytimg.com/vi/1-delrRukUk/maxresdefault.jpg	1.0	5143	90.0	5.0	0	84.0	climate crisis	False	0
302	302	302	302	302	151	100	UCknLrEdhRCp1aegoMqRaCZg	DW News	9h7P8gWpolQ	2013-10-02T16:41:12Z	2013-10-02 16:41:12	How does climate change affect animals? | Global Ideas	Global warming is leading to changes in vegetation, forcing many animal species to migrate and look for cooler habitats. Check out our latest info film for more. A film by Inga Sieg. More information: http://www.ideasforacoolerworld.org	climat change,animals,biodiversity,species conservation,global ideas,dw,deutsche welle	28	Science & Technology	PT2M13S	133	2d	sd	True		1.0	238341	1099.0	73.0	0	84.0	climate crisis	False	0
303	303	303	303	303	150	84	UCvJJ_dzjViJCoLf5uKUTwoA	CNBC	SMBNWmQcRAc	2019-03-15T20:09:31Z	2019-03-15 20:09:31	How climate change threatens to wreck the economy	"Extreme weather events are becoming more frequent, and more costly. According to one estimate, natural disasters caused about $340 billion in damage across the world in 2017. And insurers had to pay out a record $138 billion. The $5 trillion global insurance industry plays a huge role in the U.S. economy. Insurance spending in 2017 made up about 11 percent of America’s GDP. So, how will insurance companies remain profitable in an era of climate change? And what does that mean for the rest of us? Natural disasters cost the country $91 billion in 2018, according to a new report from the National Oceanic and Atmospheric Administration. The report's findings are a sign that the changing climate and increasing numbers of extreme weather events are having a significant economic impact, even as the Trump administration continues to undo Obama-era climate regulations. The economic losses in 2018 were due to 14 different natural disasters, ranging from hurricanes to wildfires to winter storms. Eighty percent, or $73 billion, of the total loss was attributable to just three events: Hurricane Michael in Florida, Hurricane Florence in the Carolinas, and wildfires in the West, including California. According to the report, 2018 had the fourth-highest total costs from natural disasters since NOAA started tracking this data in 1980. It also marked the eighth consecutive year with eight or more natural disasters that cost at least $1 billion each. Last year set a new record for wildfire costs, with $24 billion in losses caused by several fires throughout the summer and fall. November's Camp Fire burned over 150,000 acres in northern California alone, destroying homes and businesses. Since 1980, the U.S. has sustained over $1.6 trillion in losses due to natural disasters. The Trump administration has been historically resistant to take action on climate change. President Donald Trump withdrew the U.S. from the Paris climate agreement during his first year in office. The president has dismissed reports on the effects of climate change and mocked the concept of global warming during recent winter storms. ""Large parts of the Country are suffering from tremendous amounts of snow and near record setting cold,"" Trump tweeted last month. ""Wouldn't be bad to have a little of that good old fashioned Global Warming right now!"" » Subscribe to CNBC: http://cnb.cx/SubscribeCNBC About CNBC: From 'Wall Street' to 'Main Street' to award winning original documentaries and Reality TV series, CNBC has you covered. Experience special sneak peeks of your favorite shows, exclusive video and more. Connect with CNBC News Online Get the latest news: http://www.cnbc.com/ Follow CNBC on LinkedIn: https://cnb.cx/LinkedInCNBC Follow CNBC News on Facebook: http://cnb.cx/LikeCNBC Follow CNBC News on Twitter: http://cnb.cx/FollowCNBC Follow CNBC News on Google+: http://cnb.cx/PlusCNBC Follow CNBC News on Instagram: http://cnb.cx/InstagramCNBC #CNBC The High Cost Of Natural Disasters"	CNBC,business news,finance stock,stock market,news channel,news station,breaking news,us news,world news,cable,cable news,finance news,money,money tips,financial news,Stock market news,stocks,natural disaster,california wildfire,home insurance,climate change,global warming,hurricane irma,hurrican katrina,hurricane wilma,national flood insurance program,flood protection,fema	25	News & Politics	PT9M47S	587	2d	hd	True	https://i.ytimg.com/vi/SMBNWmQcRAc/maxresdefault.jpg	1.0	44091	730.0	42.0	0	82.0	climate crisis	False	0
304	304	304	304	304	149	60	UCSrZ3UV4jOidv8ppoVuvW9Q	euronews (in English)	3bhoXTMedUM	2020-03-04T13:11:46Z	2020-03-04 13:11:46	Greta Thunberg to address MEPs on climate change legislation | LIVE	Greta Thunberg to address MEPs on climate change legislation Subscribe to our channel: https://www.youtube.com/c/euronews?sub_confirmation=1 Watch our LIVE here: https://www.youtube.com/c/euronews/live Subscribe to our thematic channels: NoComment: https://www.youtube.com/c/nocommenttv?sub_confirmation=1 Euronews Living: http://bit.ly/2sMsaDB Knowledge: https://www.youtube.com/c/euronewsknowledge?sub_confirmation=1: #GretaThunberg #ClimateChange #EUParliament	Greta thunberg,thunberg,greta,friday for future,climate,climate change	25	News & Politics	PT14M55S	895	2d	hd	False	https://i.ytimg.com/vi/3bhoXTMedUM/maxresdefault.jpg	1.0	5610	101.0	138.0	0	80.0	climate change greta	False	0
305	305	305	305	305	148	169	UCJLVqXctUDpmTmfMERGm25g	GIZ	FO46sPwm4xk	2012-11-12T13:59:43Z	2012-11-12 13:59:43	Climate Change Adaptation: it's time for decisions now | GIZ	"We know enough about climate change -- It's time for decisions now! Animated film. Length: 5'42"" The impacts of climate change destroy people's livelihoods and homes. They damage our infrastructure and disrupt communication and trade. Moreover, climate change is endangering development successes and the poor and marginalized are often affected the most. Even if we were to stop emissions instantly, the world would not stop warming immediately due to the amount of gases we have already emitted. That's why we must do both: reduce greenhouse gas emissions and adapt to inevitable climate change. But how can we adapt, considering that the precise extent and form of climate change aren't known? Animation film by the International Climate Initiative (ICI) of the Federal Ministry for the Environment, Nature Conservation and Nuclear Safety (BMU), produced by the Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH in cooperation with the Potsdam Institute for Climate Impact Research (PIK). _______________ Subscribe here to our channel: https://www.youtube.com/channel/UCJLVqXctUDpmTmfMERGm25g?sub_confirmation=1 Als erfahrener Dienstleister der internationalen Zusammenarbeit für nachhaltige Entwicklung und internationalen Bildungsarbeit engagiert sich die GIZ weltweit für eine lebenswerte Zukunft. Weitere Infos unter: https://www.giz.de/de/html/index.html As a service provider in the field of international cooperation for sustainable development and international education work, GIZ is dedicated to shaping a future worth living around the world. Further information here: https://www.giz.de/en/html/index.html Follow us on: Facebook https://facebook.com/gizprofile/ Twitter https://twitter.com/giz_gmbh"	GIZ,Klima,Klimawandel,Anpassung,Umwelt,climate,change,climatechange,environment,mitigation,animation,lifestyle,trend,solution,adaptation,english	27	Education	PT5M42S	342	2d	hd	False	https://i.ytimg.com/vi/FO46sPwm4xk/maxresdefault.jpg		138311	919.0	33.0	0	77.0	climate crisis	False	0
307	307	307	307	307	146	3	UC8p1vwvWtl6T73JiExfWs1g	CBS News	WJaqE3pOcd0	2019-04-22T16:03:45Z	2019-04-22 16:03:45	Deforestation creating climate issues for the Amazon rainforest	For Earth Day, CBS News correspondent Vladimir Duthiers spent three days in Brazil's Amazon rainforest, where he spoke to scientists about deforestation's effects on the climate. He joins CBSN from Brasilia, Brazil, to discuss what he discovered.	Earth day,climate watch,Amazon rainforest,deforestation,Climate Change,Global warming,greenhouse gas emissions,Carbon emissions	25	News & Politics	PT7M56S	476	2d	hd	False	https://i.ytimg.com/vi/WJaqE3pOcd0/maxresdefault.jpg	1.0	29128	279.0	18.0	0	73.0	climate change rainforest	False	0
308	308	308	308	308	145	284	UCxJf58pbfCYiDOKxRTJI9cA	The YEARS Project	gSXOxrjCA40	2019-06-12T18:08:42Z	2019-06-12 18:08:42	The Solution To Climate Change Is All Around Us	We could get a third of the way to our climate change goals without any technology at all. All we need is to turn to the power of nature. Here are three natural strategies that could help us solve the climate crisis. NARRATOR: MAYA LILLY VIDEO EDITOR: JORJA HUDSON MUSIC BY EPIDEMIC SOUND SOURCES: [i] Natural Climate Solutions. Averting climate breakdown by restoring ecosystems: a call to action. https://www.naturalclimate.solutions/the-science [ia] TheGuardian.com. A natural solution to the climate disaster. Apr 3 2019. https://www.theguardian.com/environment/2019/apr/03/a-natural-solution-to-the-climate-disaster [ii] e360.Yale.Edu. CO2 Concentrations Hit Highest Levels in 3 Million Years. Mar 14 2019. https://e360.yale.edu/digest/co2-concentrations-hit-highest-levels-in-3-million-years [iii] Independent.co.uk. Earth has 'lost more than half its trees' since humans first started cutting them down. Sep 2 2015. https://www.independent.co.uk/environment/earth-has-lost-more-than-half-its-trees-since-humans-first-started-cutting-them-down-10483189.html [iv] NYTimes.com. To Help Prevent the Next Big Wildfire, Let the Forest Burn. Nov 20 2018. https://www.nytimes.com/interactive/2018/11/29/opinion/sunday/california-wildfires-forest-management.html [v] OneGreenPlanet.org. 5 Big Causes of Deforestation and How You Can Stop It. March 2019. https://www.onegreenplanet.org/animalsandnature/5-big-causes-of-deforestation-and-how-you-can-stop-it/ [vi] WWF.Panda.Org. DEFORESTATION CAUSES. Accessed: May 30 2019. https://wwf.panda.org/our_work/forests/deforestation_causes/ [vii] OneGreenPlanet.org. 5 Big Causes of Deforestation and How You Can Stop It. March 2019. https://www.onegreenplanet.org/animalsandnature/5-big-causes-of-deforestation-and-how-you-can-stop-it/ [viii] BiologicalDiversity.org. THE EXTINCTION CRISIS. Accessed: May 30 2019. https://www.biologicaldiversity.org/programs/biodiversity/elements_of_biodiversity/extinction_crisis/ [ix] TheGuardian.com. Earth's sixth mass extinction event under way, scientists warn. Jul 10 2017. https://www.theguardian.com/environment/2017/jul/10/earths-sixth-mass-extinction-event-already-underway-scientists-warn [x] TheGuardian.com. Humans just 0.01% of all life but have destroyed 83% of wild mammals – study. May 21 2018. https://www.theguardian.com/environment/2018/may/21/human-race-just-001-of-all-life-but-has-destroyed-over-80-of-wild-mammals-study [xi] Natural Climate Solutions. Averting climate breakdown by restoring ecosystems: a call to action. https://www.naturalclimate.solutions/the-science [xii] YellowstonePark.com. 1995 Reintroduction of Wolves in Yellowstone. Jul 23 2018. https://www.yellowstonepark.com/park/yellowstone-wolves-reintroduction [xiii] Ibid. [xiv] TheBlueCarbonInitiative.org. ABOUT BLUE CARBON. Accessed: Jun 6 2019. https://www.thebluecarboninitiative.org/about-blue-carbon [xv] Doi.org. Major role of marine vegetation on the oceanic carbon cycle. Feb 1 2005. https://doi.org/10.5194/bg-2-1-2005 [xvi] OceanService.NOAA.Gov. Coastal Blue Carbon. Accessed: May 30 2019. https://oceanservice.noaa.gov/podcast/may14/mw124-bluecarbon.html [xvii] Ibid. [xviii] Journals.plos.org. Estimating Global “Blue Carbon” Emissions from Conversion and Degradation of Vegetated Coastal Ecosystems. Sep 4 2012. https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0043542	nature,climate change,environment,climate crisis,forests,coastlines,animals,global warming,#WeCanSolveThis,natural solutions,climate solutions,protection,The Years Project,#YEARSproject,Maya Lilly	25	News & Politics	PT3M49S	229	2d	hd	False	https://i.ytimg.com/vi/gSXOxrjCA40/maxresdefault.jpg	1.0	30501	703.0	25.0	0	73.0	climate crisis	False	0
309	309	309	309	309	144	330	UCCu5wtZ5uOWZp_roz7wHPfg	ClimateAdam	BoFWA43lebk	2020-02-18T15:41:05Z	2020-02-18 15:41:05	Different Crises: Coronavirus & Climate Change	The world jumps into action to deal with pandemics like the Coronavirus outbreak. But why don't we respond in the same way for climate change? And are there any parallels behind the pandemic? Give Izzy Braithwaite a follow on twitter: https://twitter.com/izzybraithwaite Support ClimateAdam on patreon: http://patreon.com/climateadam #CreatorsForChange #ClimateChange #Coronavirus #COVID19 twitter: http://www.twitter.com/ClimateAdam facebook: https://www.facebook.com/ClimateAdam instagram: http://instagram.com/climate_adam ==MORE INFO== https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)30292-0/fulltext https://time.com/5779156/wuhan-coronavirus-climate-change/ https://www.bbc.com/news/health-51237225 https://www.theguardian.com/commentisfree/2014/sep/23/why-our-brains-wired-ignore-climate-change-united-nations ==CREDITS== Gun Cock sound by BradHT Smash by InspectorJ Corronavirus video by BBC News اردو Drought footage by Phantom 3 Professional Drone Footage - See it from the Sky! Flood image by Department of Foreign Affairs and Trade	climate,science,climate change,global warming,environment,world,earth,carbon dioxide,climateadam,adam,adam levy,co2,green,funny,comedy,denial,skeptic,sceptic,future,technology,pandemic,coronavirus,epidemic,virus,infection,infectious diseases,medicine,izzy braithwaite,extinction rebellion,fridays for future,school strike,climate strike,planet earth,china,wuhan,covid19,covid_19	28	Science & Technology	PT5M53S	353	2d	hd	True	https://i.ytimg.com/vi/BoFWA43lebk/maxresdefault.jpg		20448	450.0	43.0	0	72.0	climate crisis	False	0
310	311	310	311	310	142	167	UCHaHD477h-FeBbVh9Sh7syA	BBC Learning English	jR9Hjojbnuk	2017-10-31T16:48:08Z	2017-10-31 16:48:08	Human health affected by climate change: BBC News Review	A new report on climate change has concluded that rising temperatures are seriously harming human health. The report from a group of universities and UN agencies says that more people are being affected by heatwaves, a poor diet and the spread of disease. [Cover image: GETTY IMAGES] Vocabulary: taking a toll causing harm or damage over time swelter feel uncomfortably hot flee escape quickly from a dangerous place Learn more here: http://www.bbc.co.uk/learningenglish/english/course/newsreview Do you want to learn how to speak English? Then join us here on YouTube for great grammar, drama, news, study, pronunciation, vocabulary, music, interviews and celebrity videos. Every day we have a new video to help you with English. We also produce regular 'extra' videos across the week so come back every day to see what's new. MONDAY: The English We Speak TUESDAY: News Review TUESDAY: English At Work WEDNESDAY: The Grammargameshow and LingoHack THURSDAY: 6 Minute English FRIDAY: The Experiment (watch this space for new and exciting content that we are trying out!) We like receiving and reading your comments - please use English when you comment. For more videos and content that will help you learn English, visit our website: http://www.bbclearningenglish.com	how,to,speak,English;,learn,English,with,the,BBC;,BBC,masterclass;,learning,speaking,tutorial;,language,vocabulary;,natural,native,British;,conversational,official,master,class;,lesson;,speaker;,authentic,course;,ELT;,lesson,planning;,plan;,Inglês;,Inglés;,英語;,الإنجليزية;,영어;,อังกฤษ;,Anh	27	Education	PT7M25S	445	2d	hd	False	https://i.ytimg.com/vi/jR9Hjojbnuk/maxresdefault.jpg	1.0	142455	2744.0	78.0	0	69.0	climate crisis	False	0
