	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	tags	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount	search_Term	Comments_Downloaded	Comments_Downloaded_Stopped_At
104	103	104	103	104	349	234	UCjtUS7-SZTi6pXjUbzGHQCg	Undecided with Matt Ferrell	cfXHGTwBia4	2020-01-28T18:59:47Z	2020-01-28 18:59:47	Top 5 climate change myths	"Top 5 climate change myths. Get Surfshark VPN at https://surfshark.deals/undecided - Enter promo code UNDECIDED for 83% off and 1 extra month for free! At the beginning of last year I released a video about the top EV myths I was seeing over and over in the comments. Well, it’s the start of a new year, so I thought, why not kick things off with a new myths video! But this time, I’ve compiled the top 5 climate change and global warming myths I see stated most often on my channel. 1:07 - Myth 1: The science is still being debated. 5:18 - Myth 2: Extra carbon in the atmosphere actually helps plants grow. 6:48 - Myth 3: Climate change and renewable energy is a scam. 10:07 - Myth 4: Western countries aren’t the problem ... it’s China. 11:53 - Myth 5: Solar panels need more energy to create them than you’ll ever produce. Full script and citations: https://undecidedmf.com/episodes/2020/1/20/climate-change-top-5-myths Related videos: EV Myths: https://youtu.be/kk7ZTn9g7bY Solar Panels for Home: https://youtu.be/KgBqXrxcoIM Solar Panels for Home - 9 Month Update: https://youtu.be/2rCKYm1BJYY Solar Panels for Home - 1 Year Update: https://youtu.be/UAXdA9fXR80 Solar Power Has a Big Challenge: https://youtu.be/sISLZfIEAmI Check out my podcast - Still To Be Determined: http://bit.ly/stilltbdfm -------------------- ▶ ▶ ▶ ADDITIONAL INFO ◀ ◀ ◀ ▻ Support us on Patreon! https://www.patreon.com/mattferrell ▻ Tesla and smart home gear I really like: https://kit.co/undecidedmf ▻ Undecided Amazon store front: http://bit.ly/UndecidedAmazon ▻ Fun, nerdy t-shirts All shirts sold help to ADDITIONAL INFO http://bit.ly/UndecidedShirts ▻ Great Tesla Accessories From Abstract Ocean - 15% Discount - Code: ""Undecided"" http://bit.ly/UndecidedAO ▻ Jeda Wireless phone charger: http://bit.ly/UndecidedJeda ▻ Get 1,000 miles of free supercharging with a new Tesla: https://ts.la/matthew84515 PLEASE NOTE: For the Abstract Ocean discount you may have to click on the ""cart"" button, then ""view bag"" to enter the coupon code manually. Be sure to enter ""undecided"" there if you don't see the discount automatically applied. All Amazon links are part of their affiliate program. Thanks so much for your support! -------------------- ▶ ▶ ▶ GET IN TOUCH ◀ ◀ ◀ ▻ Twitter https://twitter.com/mattferrell ▻ Instagram https://www.instagram.com/mattferrell/ ▻ Facebook https://www.facebook.com/undecidedMF/ ▻ Website https://undecidedmf.com -------------------- ▻ Audio file(s) provided by Epidemic Sound http://bit.ly/UndecidedEpidemic"	climate change,climate change 2019,climate change deniers,climate change myth,climate change news,climate change skeptics,climate change ted talk,fossil fuel industry climate change,change,climate,climate crisis,climate science,climate science in a nutshell,animals,biodiversity,climage,co2 emissions,environment,fossil fuel industry,global warming,science,scientific method,skepticalscience.com,top 5,top 5 myths,undecided with matt ferrell	28	Science & Technology	PT15M50S	950	2d	hd	False	https://i.ytimg.com/vi/cfXHGTwBia4/maxresdefault.jpg	1.0	28264	2233.0	380.0	0	935.0	climate crisis	False	0
105	105	105	105	105	348	411	UCzWQYUVCpZqtN93H8RR44Qw	Seeker	1ilC2ODaWSY	2014-09-30T13:00:04Z	2014-09-30 13:00:04	Which Countries Will Be Underwater Due To Climate Change?	Climate change is a hot topic, and sea levels are expected to rise significantly. Which countries are most at risk? Tara is here to discuss which countries are suffer from regular coastal flooding. Check out the action at http://www.revision3.com/subaru Read More: New Analysis Shows Global Exposure to Sea Level Rise http://www.climatecentral.org/news/new-analysis-global-exposure-to-sea-level-rise-flooding-18066 “Climate Central just completed a novel analysis of worldwide exposure to sea level rise and coastal flooding. We found that 147 to 216 million people live on land that will be below sea level or regular flood levels by the end of the century, assuming emissions of heat-trapping gases continue on their current trend.” Flooding Risk From Climate Change, Country by Country http://www.nytimes.com/2014/09/24/upshot/flooding-risk-from-climate-change-country-by-country.html?hp&action=click&pgtype=Homepage&version=HpSum&module=second-column-region&region=top-news&WT.nav=top-news&abt=0002&abg=1&_r=0 “More than a quarter of Vietnam’s residents live in areas likely to be subject to regular floods by the end of the century.” ____________________ DNews is dedicated to satisfying your curiosity and to bringing you mind-bending stories & perspectives you won't find anywhere else! New videos twice daily. Watch More DNews on TestTube http://testtube.com/dnews Subscribe now! http://www.youtube.com/subscription_center?add_user=dnewschannel DNews on Twitter http://twitter.com/dnews Trace Dominguez on Twitter https://twitter.com/tracedominguez Tara Long on Twitter https://twitter.com/TaraLongest Laci Green on Twitter http://twitter.com/gogreen18 DNews on Facebook https://facebook.com/DiscoveryNews DNews on Google+ http://gplus.to/dnews Discovery News http://discoverynews.com Download the TestTube App: http://testu.be/1ndmmMq	climate change,global warming,sea levels,rising sea levels,sea level rise,flooding,coastal flooding,flood,carbon emissions,regular flooding,levee system,c-Earth Science,testtube,test tube,science,discovery news,d news,dnews,tara long	28	Science & Technology	PT3M31S	211	2d	hd	True	https://i.ytimg.com/vi/1ilC2ODaWSY/maxresdefault.jpg	1.0	189652	3598.0	342.0	0	931.0	climate crisis	False	0
106	106	106	106	106	347	243	UCzWQYUVCpZqtN93H8RR44Qw	Seeker	HGEkXQx9dP0	2014-05-31T20:00:02Z	2014-05-31 20:00:02	The Difference Between Global Warming & Climate Change	"Ever wonder what the difference between ""global warming"" and ""climate change"" is? The terms are used interchangeably, yet people interpret the terms in different ways. Trace breaks down what the difference is, and talks about how we perceive the terms differently. Follow DNews on Twitter: http://www.twitter.com/dnews Follow Trace on Twitter: http://www.twitter.com/tracedominguez Read More: 'Global Warming' Scarier Than 'Climate Change,' Surveys Find http://www.livescience.com/45896-global-warming-scarier-climate-change.html ""Americans are more concerned about the changing planet when the words 'global warming' are used than when they hear 'climate change,' new research finds."" Americans care deeply about 'global warming' - but not 'climate change' http://www.theguardian.com/environment/2014/may/27/americans-climate-change-global-warming-yale-report ""Barack Obama, scientists and campaigners have all looked at how to engage Americans more powerfully on the environment. Now researchers have come up with one critical piece of advice: do say 'global warming', don't say 'climate change'."" What's In A Name? Global Warming vs Climate Change http://environment.yale.edu/climate-communication/article/global-warming-vs-climate-change/ ""We found that the term 'global warming' is associated with greater public understanding, emotional engagement, and support for personal and national action than the term 'climate change.'"" What's In A Name?: Global Warming Versus Climate Change http://environment.yale.edu/climate-communication/files/Global_Warming_vs_Climate_Change_Report.pdf What attracts people to violent movies? http://www.sciencedaily.com/releases/2013/03/130328091750.htm ""Why are audiences attracted to bloodshed, gore and violence? A recent study found that people are more likely to watch movies with gory scenes of violence if they felt there was meaning in confronting violent aspects of real life."" Humans Crave Violence Just Like Sex http://www.livescience.com/2231-humans-crave-violence-sex.html ""New research on mice shows the brain processes aggressive behavior as it does other rewards."" ____________________ DNews is dedicated to satisfying your curiosity and to bringing you mind-bending stories & perspectives you won't find anywhere else! New videos twice daily. Watch More DNews on TestTube http://testtube.com/dnews Subscribe now! http://www.youtube.com/subscription_center?add_user=dnewschannel DNews on Twitter http://twitter.com/dnews Trace Dominguez on Twitter https://twitter.com/tracedominguez Tara Long on Twitter https://twitter.com/TaraLongest Laci Green on Twitter http://twitter.com/gogreen18 DNews on Facebook https://facebook.com/DiscoveryNews DNews on Google+ http://gplus.to/dnews Discovery News http://discoverynews.com Download the TestTube App: http://testu.be/1ndmmMq"	global warming,climate change,global warming vs climate change,environment,debate,definition,meaning,temperature,greenhouse gas,pollution,climate,weather,ice cap,melting,c-Earth Science,testtube,test tube,science,discovery news,d news,dnews,trace dominguez	28	Science & Technology	PT3M33S	213	2d	hd	False	https://i.ytimg.com/vi/HGEkXQx9dP0/maxresdefault.jpg	1.0	199212	3839.0	252.0	0	923.0	climate crisis	False	0
107	107	107	107	107	346	384	UCzWQYUVCpZqtN93H8RR44Qw	Seeker	DOGZVYSSFRA	2019-04-14T11:00:04Z	2019-04-14 11:00:04	How Seaweed Could Slow Down Climate Change	Seaweed is on the menu! This superfood plucked from the ocean is being fed to a group of lucky California cows to curb their methane production, and the results might just save the planet. Watch more Focal Point! | https://bit.ly/2YoNmhx Read More: Meat consumption, health, and the environment https://science.sciencemag.org/content/361/6399/eaam5324 “The consumption of different types of meat and meat products has substantial effects on people’s health, and livestock production can have major negative effects on the environment.” Methane may not last long in the atmosphere — but it drives sea level rise for centuries https://www.washingtonpost.com/news/energy-environment/wp/2017/01/09/methane-may-not-last-long-in-the-atmosphere-but-it-drives-rising-seas-for-hundreds-of-years/?utm_term=.9a75b01f7c95 “Thermal expansion is a well-documented phenomenon that climate scientists generally take into account when making modeled projections about future sea level rise. But an issue that may have received less attention is just how long this process lasts. Even if humans stopped emitting greenhouse gases into the atmosphere tomorrow, the expansion effect would continue in the oceans for centuries more, making it effectively irreversible in our lifetimes.” How Eating Seaweed Can Help Cows to Belch Less Methane https://e360.yale.edu/features/how-eating-seaweed-can-help-cows-to-belch-less-methane “Emissions from the world’s nearly 1.5 billion cattle are a major source of methane, a powerful greenhouse gas. Now, researchers in California and elsewhere are experimenting with seaweed as a dietary additive for cows that can dramatically cut their methane production.” Sign Up For The Seeker Newsletter Here - http://bit.ly/1UO1PxI ____________________ Seeker inspires us to see the world through the lens of science and evokes a sense of curiosity, optimism and adventure. Visit the Seeker website https://www.seeker.com/ Subscribe now! https://www.youtube.com/user/DNewsCha... Seeker on Twitter http://twitter.com/seeker Seeker on Facebook https://www.facebook.com/SeekerMedia/ Seeker http://www.seeker.com/	focal point,documentary,explain,interview,short doc,science news,explainer,technology,tech,seeker documentary,full documentary,explore,breakthroughs,seaweed,cows,climate change,methane,greenhouse gas,emissions,meat,beef,dairy,marine biology,ocean,health,gas,stomach,diet,seeker,education,science,curiosity,learn,teach,news,biology,chemistry,facts,seeker daily,discovery news,discovery video,current events,channel,edutainment,discovery,science videos	28	Science & Technology	PT7M35S	455	2d	hd	True	https://i.ytimg.com/vi/DOGZVYSSFRA/maxresdefault.jpg	1.0	138921	4761.0	253.0	0	901.0	climate crisis	False	0
108	108	108	108	108	345	23	UC7fWeaHhqgM4Ry-RMpM2YYw	TRT World	WS90yFZnfBU	2020-02-25T13:07:21Z	2020-02-25 13:07:21	Meet ‘anti-Greta,’ a German climate change sceptic	Naomi Seibt, a German climate change sceptic, has been described by her supporters as “the anti-Greta,” and she denounces “climate alarmism.” #NaomiSeibt #AntiGreta #ClimateChange Subscribe: http://trt.world/subscribe Livestream: http://trt.world/ytlive Facebook: http://trt.world/facebook Twitter: http://trt.world/twitter Instagram: http://trt.world/instagram Visit our website: http://trt.world	Anti Greta German Girl,Anti Greta German Woman,Anti-greta,Greta Thunberg,German,Naomi Seibt,Climate Change,Heartland Institute,Afd,Sceptic,TRT,TRT World,TRT News	25	News & Politics	PT1M12S	72	2d	hd	False			146806	1872.0	1132.0	0	894.0	climate change greta	False	0
109	109	109	109	109	344	365	UCAuUUnT6oDeKwE6v1NGQxug	TED	Dtbn9zBfJSs	2007-01-12T20:59:37Z	2007-01-12 20:59:37	Bjorn Lomborg: Global priorities bigger than climate change	http://www.ted.com Given $50 billion to spend, which would you solve first, AIDS or global warming? Danish political scientist Bjorn Lomborg comes up with surprising answers.	TED,TEDTalks,talks,Bjorn Lomborg,priorities,saving the world,world,save,world problems,social change,world changing,priority,prioritize,prioritization,list,people,good,common good,Copenhagen Consensus,consensus,Copenhagen,drinking water,climate,billion,dollars,AIDS,solve,solve problems,solving problems,climate change,sanitation,migration,malaria,subsidies,trade barriers,malnutrition,organization,organizations,UN,U.N.,United,Nations,choices,economics,World health	29	Nonprofits & Activism	PT17M28S	1048	2d	sd	True		1.0	271659	2272.0	366.0	0	890.0	climate crisis	False	0
110	110	110	110	110	343	58	UCzWQYUVCpZqtN93H8RR44Qw	Seeker	9iJZCXcmsfw	2017-03-14T17:30:00Z	2017-03-14 17:30:00	What Ever Happened To Saving The Rainforest?	The efforts to save the Amazon rainforest actually did save it. However, new threats have arisen to combat conservation efforts. Ocean Volcanoes May Hold Clues To Alien Life - https://youtu.be/c9m78HV7Dn0 Sign Up For The Seeker Newsletter Here - http://bit.ly/1UO1PxI Read More: How Brazil Has Dramatically Reduced Tropical Deforestation https://www.thesolutionsjournal.com/article/how-brazil-has-dramatically-reduced-tropical-deforestation/ “Over the past nine years, the rate of deforestation in the Brazilian Amazon has dropped by 70 percent. This success has been achieved despite high beef and soy prices, which in previous years had pushed deforestation upward, and during a time that Brazil had rapid economic growth and made important progress in reducing poverty, hunger, and inequality. Brazil’s reduction in emissions from deforestation is the largest contribution so far by any country—rich or poor—to reducing global warming pollution.” Deforestation: Facts, Causes & Effects http://www.livescience.com/27692-deforestation.html “Deforestation is the permanent destruction of forests in order to make the land available for other uses. An estimated 18 million acres (7.3 million hectares) of forest, which is roughly the size of the country of Panama, are lost each year, according to the United Nations' Food and Agriculture Organization (FAO).” Tropical Deforestation Affects Rainfall in the U.S. and Around the Globe https://www.nasa.gov/centers/goddard/news/topstory/2005/deforest_rainfall.html “Today, scientists estimate that between one-third and one-half of our planet's land surfaces have been transformed by human development. Now, a new study is offering insight into the long-term impacts of these changes, particularly the effects of large-scale deforestation in tropical regions on the global climate.” ____________________ Seeker inspires us to see the world through the lens of science and evokes a sense of curiosity, optimism and adventure. Watch More Seeker on our website http://www.seeker.com/shows/ Subscribe now! http://www.youtube.com/subscription_center?add_user=dnewschannel Seeker on Twitter http://twitter.com/seeker Trace Dominguez on Twitter https://twitter.com/tracedominguez Seeker on Facebook https://www.facebook.com/SeekerMedia/ Seeker on Google+ https://plus.google.com/u/0/+dnews Seeker http://www.seeker.com/ Sign Up For The Seeker Newsletter Here: http://bit.ly/1UO1PxI Special thanks to Matthew Morales for hosting this episode of Seeker! Check Matt out on Twitter: https://twitter.com/realmattmorales Written by: Andra Cernavskis	Conservation,efforts,save,conserve,cut down,trees,animals,species,Brazil,Brazilian government,government efforts,save the rainforest,save the Amazon,cows,farm,agribusiness,agriculture,farmland,soybean,production,development,climate change,global warming,environmental crisis,Seeker,seeker daily,seeker stories,current events,science,dnews,education,educational,discovery news	28	Science & Technology	PT3M18S	198	2d	hd	False	https://i.ytimg.com/vi/9iJZCXcmsfw/maxresdefault.jpg	1.0	202093	7505.0	150.0	0	856.0	climate change rainforest	False	0
111	111	111	111	111	342	101	UCMV3aTOwUtG5vwfH9_rzb2w	Spark	M3Iztt4D2UE	2019-04-23T21:00:00Z	2019-04-23 21:00:00	Understanding The Science Of Climate Change | Earth's Survival | Spark	Made in consultation with the IPCC and world-leading climate scientists, this groundbreaking documentary explains the headlines that are addressed in the Fifth Assessment Report in 2015, and how we may be in the middle of the most crucial moment of Earth's history. It decodes thousands of pages of scientific data into digestible, easy to understand science, punctuated in places by clever, creative CGI. Follow us on Facebook: https://www.facebook.com/SparkDocs/ Follow us on Instagram: https://www.instagram.com/spark_channel/?hl=undefined Subscribe to Spark for more amazing science, tech and engineering videos - https://goo.gl/LIrlur Content licensed from TVF International to Little Dot Studios. Any queries, please contact us at: owned-enquiries@littledotstudios.com #climatechange #globalwarming #extinctionrebellion	Spark,science explained,fun science,climate change,global warming,climate consensus,climate control,climate change is real,misconceptions about climate change,global warming 101,climate change denial,david wallace-wells,jack harries,greta thunberg,the real national emergency is climate change: a closer look,is climate change an emergency,green new deal,student walk out,climate strike,school strike for climate,friday for future,extinction rebellion	28	Science & Technology	PT51M18S	3078	2d	hd	False	https://i.ytimg.com/vi/M3Iztt4D2UE/maxresdefault.jpg	1.0	102215	1135.0	204.0	0	820.0	climate crisis	False	0
112	112	112	112	112	341	172	UCNXvxXpDJXp-mZu3pFMzYHQ	Our Changing Climate	RSgXcFdHxFI	2020-02-14T14:21:18Z	2020-02-14 14:21:18	What YOU can do about climate change.	"Be one of the first 200 people to sign up with this link and get 20% off your subscription with Brilliant.org! https://brilliant.org/OCC/ In this Our Changing Climate environmental video essay, I look at what you can do about climate change using individual, personal, and collective actions. This video, however, is not a simple list of the best things a person can do to change their lifestyle and shrink their carbon footprint, instead I start by looking at the way in which we’ve globally become fixated on individual solutions to climate change. We envision ourselves more as consumers than as citizens. As a result carbon footprint related actions like flying less, zero waste, and recycling are prioritized over voting, protesting, and system change. This video is all about doing both personal things to lower your carbon footprint like driving less, but simultaneously acting collectively to create a system in which having a small carbon footprint is feasible for everyone. Structural change and individual change are both necessary to stop climate change. Help me make more videos like this via Patreon: http://bit.ly/2iz4lIV Email List: https://www.subscribepage.com/ourchangingclimate Twitter: https://twitter.com/OurClimateNow Facebook: https://www.facebook.com/occvideos/ Instagram: https://www.instagram.com/occ.climate/ I use Epidemic Sound for some of my music: http://epidemicsound.com/creator For the rest, I use Artlist.io. You can get 2 months free of Artlist.io with this link: https://artlist.io/Charlie-278823 _______________________ Resources: 1. Climate Change and Disaster Risk Reduction (International Strategy for Disaster Reduction): https://eird.org/publicaciones/Climate-Change-DRR.pdf 2. Framing Climate Change (Anne K. Armstrong et al.): https://www.jstor.org/stable/10.7591/j.ctv941wjn 3. ""I work in the environmental movement. I don’t care if you recycle."" (Mary Annaise Heglar via Vox): https://www.vox.com/the-highlight/2019/5/28/18629833/climate-change-2019-green-new-deal 4. Just 100 companies responsible for 71% of global emissions, study says (The Guardian): https://www.theguardian.com/sustainable-business/2017/jul/10/100-fossil-fuel-companies-investors-responsible-71-global-emissions-cdp-study-climate-change 5. You Can Eat a Burger and Still Fight For the Planet (Earther): https://earther.gizmodo.com/you-can-eat-a-burger-and-still-fight-for-the-planet-1833163300 6. The Carbon Majors Database (CDP): https://tinyurl.com/yyspxcup 7. We can't all be Greta, but your actions have a ripple effect (BBC): https://www.bbc.com/news/science-environment-49756280 8. Climate change: can individual consumer choices make a difference? (Vox): https://www.vox.com/the-goods/2018/10/12/17967738/climate-change-consumer-choices-green-renewable-energy 9. Don't focus on how individuals can stop climate change (Fast Company): https://www.fastcompany.com/90290795/focusing-on-how-individuals-can-stop-climate-change-is-very-convenient-for-corporations 10. Climate change: yes, your individual action does make a difference (The Conversation): https://theconversation.com/climate-change-yes-your-individual-action-does-make-a-difference-115169 11. An Audacious Toolkit: Actions Against Climate Breakdown (Part 3: I is for Individual) (University of Leeds): https://tinyurl.com/s6ynbre 12. Environmental Impact Assessment of Household Consumption (Ivanova et al.): https://onlinelibrary.wiley.com/doi/abs/10.1111/jiec.12371 13. The climate mitigation gap: education and government recommendations miss the most effective individual actions (Wynes. & Nicholas): https://iopscience.iop.org/article/10.1088/1748-9326/aa7541 14. Neoliberalism has conned us into fighting climate change as individuals. (Martin Lukas via The Guardian): https://www.theguardian.com/environment/true-north/2017/jul/17/neoliberalism-has-conned-us-into-fighting-climate-change-as-individuals 15. Solar isn’t accessible to half of Americans. Can community solar change that? (Grist): https://tinyurl.com/tqwqad6 16. Naomi Klein on Extinction Rebellion, the Green New Deal and fast fashion (Channel 4 News): https://youtu.be/JpFZmisvrQQ 17. Summary for Policymakers of IPCC Special Report on Global Warming of 1.5°C approved by governments (IPCC): https://www.ipcc.ch/2018/10/08/summary-for-policymakers-of-ipcc-special-report-on-global-warming-of-1-5c-approved-by-governments/ 18. CO2 emissions per capita (Our World in Data): https://tinyurl.com/qu2dfyn 19. The relationship between transit-rich neighborhoods and transit ridership: Evidence from the decentralization of poverty (Kyungsoon Wang & Myungje Woo): https://www.sciencedirect.com/science/article/pii/S0143622817307166#fig2 20. 'Transit deserts' don't serve workers, study says (Chicago Tribune): https://www.chicagotribune.com/columns/ct-transit-deserts-met-20140804-column.html 21. Transit Deserts in Cook County. (Transit Future): https://tinyurl.com/qt3mygt #CarbonFootprint #ClimateChange #IndividualSolutions"	Video Essay,Environment,Climate Change,Our Changing Climate,OCC	27	Education	PT11M36S	696	2d	hd	False	https://i.ytimg.com/vi/RSgXcFdHxFI/maxresdefault.jpg	1.0	98071	6560.0	153.0	0	808.0	climate crisis	False	0
113	113	113	113	113	340	108	UCsT0YIqwnpJCM-mx7-gSA4Q	TEDx Talks	AXQAivpLqtI	2017-12-01T18:00:20Z	2017-12-01 18:00:20	The three myths of climate change | Linda Mortsch | TEDxToronto	Even if you believe climate change is real, you probably still hold a few myths in your head about the impact a changing climate will have on your life. A leading climate scientist helps sort fact from fiction and stresses the importance of adapting to an uncertain future. Linda Mortsch has devoted her career to addressing climate change issues. Since 1989, she has played a role in the Intergovernmental Panel on Climate Change (IPCC), and is a co-recipient of the 2007 Nobel Peace Prize. In 1992, her research project “Adapting to climate variability and change in the Great Lakes Basin” was one of the first to explore adaptation to climate change in Canada. Today, Linda has an adjunct appointment in the Faculty of Environment at the University of Waterloo, and has been recognized by a number of associations, including the International Joint Commission, American Geophysical Union, Environment Canada, and more. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx	TEDxTalks,English,Global Issues,Climate Change,Community,Environment,Science,Sustainability,Weather	29	Nonprofits & Activism	PT20M4S	1204	2d	hd	True	https://i.ytimg.com/vi/AXQAivpLqtI/maxresdefault.jpg	1.0	90987	648.0	661.0	0	803.0	climate crisis	False	0
114	114	114	114	114	339	40	UCTrQ7HXWRRxr7OsOtodr2_w	Channel 4 News	g0G6AynmOU8	2020-02-28T14:21:37Z	2020-02-28 14:21:37	Greta Thunberg's speech at UK climate strike	Teenage climate activist Greta Thunberg says world leaders are behaving 'like children' over the climate crisis during a speech in the UK. (Subscribe: https://bit.ly/C4_News_Subscribe) #ClimateChange #Climate #ClimateCrisis #GretaThunberg #Greta ------- Watch more of our explainer series here - https://www.youtube.com/playlist?list... Get more news at our site - https://www.channel4.com/news/ Follow us: Facebook - https://www.facebook.com/Channel4News/ Twitter - https://twitter.com/Channel4News	Channel 4 News,Greta,Thunberg,greta thunberg,greta climate change,climate change girl,climate change kids,climate change greta,greta bristol,greta thunberg bristol,thunberg speech,greta speech,greta thunberg speech,greta climate change speech,climate change,global warming,#gretathunberg,climate,global climate change,climate change speech,climate change 2020,climate change news,speech greta thunberg,climate strike,climate crisis,cop26,bristol	25	News & Politics	PT4M34S	274	2d	hd	False	https://i.ytimg.com/vi/g0G6AynmOU8/maxresdefault.jpg	1.0	52792	959.0	1158.0	0	799.0	climate change greta	False	0
115	115	115	115	115	338	5	UCeY0bbntWzzVIaj2z3QigXg	NBC News	FQ-ClkTZdgg	2020-09-22T03:29:46Z	2020-09-22 03:29:46	Planet 2020: Fires And Floods Force Climate Change To The Forefront | NBC News NOW	With unrelenting wildfires and an already historic hurricane season, NBC News Now dedicates this report to covering the global climate crisis. Hosted by Al Roker and Savannah Sellers, topics include a look at the effects of devastating climate events, responsibility of leadership, and the young activists fighting to restore our planet. » Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC » Watch more NBC video: http://bit.ly/MoreNBCNews NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties. We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows. Connect with NBC News Online! NBC News App: https://apps.nbcnews.com/mobile Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621 Visit NBCNews.Com: http://nbcnews.to/ReadNBC Find NBC News on Facebook: http://nbcnews.to/LikeNBC Follow NBC News on Twitter: http://nbcnews.to/FollowNBC Follow NBC News on Instagram: http://nbcnews.to/InstaNBC Planet 2020: Fires And Floods Force Climate Change To The Forefront | NBC News NOW	NBC News NOW,Deep Dives,NBC News Climate in Crisis,nbc news,breaking news,us news,world news,politics,nightly news,current events,top stories,pop culture,lester holt,Climate Change,Floods Force Climate,unrelenting wildfires,historic hurricane season,Savannah Sellers,Al Roker,devastating climate events,young activists fighting,climate crisis,climate change 2020,environmental plans,climate change documentary,global warming,global climate crisis	25	News & Politics	PT39M43S	2383	2d	hd	False	https://i.ytimg.com/vi/FQ-ClkTZdgg/maxresdefault.jpg	1.0	325597	1751.0	215.0	0	793.0	climate crisis	False	0
116	116	116	116	116	337	322	UCuDv5p8E-evaRSh542hDV5g	Robert Reich	wuXURo0FUjM	2020-04-22T17:45:16Z	2020-04-22 17:45:16	The Solutions to the Climate Crisis No One is Talking About | Robert Reich	Former Secretary of Labor Robert Reich explains why we must not go back to normal after this coronavirus crisis ends, and breaks down four key steps we must take to prevent total climate catastrophe. First, create green jobs. Investing in renewable energy could create millions of family sustaining, union jobs and build the infrastructure we need for marginalized communities to access clean water and air. Second, stop dirty energy. A massive investment in renewable energy jobs isn’t enough to combat the climate crisis. If we are going to avoid the worst impacts of climate change, we must tackle the problem at its source: Stop digging up and burning more oil, gas, and coal. Third, kick fossil fuel companies out of our politics. For decades, companies like Exxon, Chevron, Shell, and BP have been polluting our democracy by pouring billions of dollars into our politics and bankrolling elected officials to enact policies that protect their profits. The oil and gas industry spent over $103 million on the 2016 federal elections alone. Fourth, require the fossil fuel companies that have profited from environmental injustice to compensate the communities they've harmed. As if buying off our democracy wasn’t enough, these corporations have also deliberately misled the public for years on the amount of damage their products have been causing. If these solutions sound drastic to you, it’s because they are. They have to be if we have any hope of keeping our planet habitable. The climate crisis is not a far-off apocalyptic nightmare — it is our present day. Watch More: 5 Responses to Climate Change Deniers ►► https://youtu.be/ekmzvfKf8n0	robertreich,robert reich,robert reich inequality for all,inequality media,secretary of labor,climate change,fossil fuel,climate change documentary,fossil fuels,climate change crash course,climate change protest,fossil fuels vs renewable energy,fossil fuel divestment,fossil fuel power plant,inequality media robert reich,climate crisis,greenpeace,oil,gas,coal,oil prices,oil price crash,annie leonard,earth day,earth day 2020	25	News & Politics	PT10M	600	2d	hd	True	https://i.ytimg.com/vi/wuXURo0FUjM/maxresdefault.jpg		57621	4562.0	94.0	0	792.0	climate crisis	False	0
117	117	117	117	117	336	333	UCpVm7bg6pXKo1Pr6k5kxG9A	National Geographic	Ok8rMT2KCy0	2015-11-20T13:00:01Z	2015-11-20 13:00:01	Climate Change: It’s Real. It’s Serious. And it’s up to us to Solve it. | National Geographic	National Geographic is partnering with the United Nations Foundation and the Earth To Paris coalition to give a powerful voice to a critical message: Reimagining our world’s energy future will take a shared sense of urgency—from countries, companies, cities, and all of us. Learn more at http://natgeo.com/climate. ➡ Subscribe: http://bit.ly/NatGeoSubscribe About National Geographic: National Geographic is the world's premium destination for science, exploration, and adventure. Through their world-class scientists, photographers, journalists, and filmmakers, Nat Geo gets you closer to the stories that matter and past the edge of what's possible. Get More National Geographic: Official Site: http://bit.ly/NatGeoOfficialSite Facebook: http://bit.ly/FBNatGeo Twitter: http://bit.ly/NatGeoTwitter Instagram: http://bit.ly/NatGeoInsta Climate Change: It’s Real. It’s Serious. And it’s up to us to Solve it. | National Geographic https://youtu.be/Ok8rMT2KCy0 National Geographic https://www.youtube.com/natgeo	national geographic,nat geo,natgeo,animals,wildlife,science,explore,discover,survival,nature,documentary,climate change,unf,magazine,greenhouse gasses,recycling,pollution,future,world,earth,green,video,youtube	24	Entertainment	PT1M57S	117	2d	hd	True	https://i.ytimg.com/vi/Ok8rMT2KCy0/maxresdefault.jpg	1.0	341334	4229.0	230.0	0	788.0	climate crisis	False	0
