,id,threadId,published_at,author_name,text,likeCount,is_reply,cleaned,video_id,video_published_at
22,Ugxw33eagH7fbxcR-EV4AaABAg,Ugxw33eagH7fbxcR-EV4AaABAg,2021-01-24T22:12:51Z,Joshua Speedy,Amen,1.0,1.0,,Sr2J_1J9w3A,
23,Ugyrr4uf3NpTSbJzIQ54AaABAg,Ugyrr4uf3NpTSbJzIQ54AaABAg,2021-01-22T17:41:52Z,yankeesuperstar,Look up another perspective,0.0,0.0,,Sr2J_1J9w3A,
24,UgzQv20BHwcJ1SVq-gN4AaABAg,UgzQv20BHwcJ1SVq-gN4AaABAg,2021-01-22T16:42:32Z,wild child 1970s Jennings,Joe biden well seal America to the one that gives him the most money,2.0,0.0,,Sr2J_1J9w3A,
25,UgzQv20BHwcJ1SVq-gN4AaABAg,UgzQv20BHwcJ1SVq-gN4AaABAg,2021-01-24T02:16:01Z,Menelik Z,Sell. Yes he will.,1.0,1.0,,Sr2J_1J9w3A,
26,Ugyoi7N6ECOnvUt3B3N4AaABAg,Ugyoi7N6ECOnvUt3B3N4AaABAg,2021-01-22T15:15:42Z,Guero Palma,So government dumps our taxes and hard earned wealth into other countries economies without our consent so they possibly achieve nothing while admitting that their plan is to have a goal that will change almost nothing. Genius. They must not know how entropy works.,2.0,0.0,,Sr2J_1J9w3A,
27,Ugx54yA2JFxacgnRc1F4AaABAg,Ugx54yA2JFxacgnRc1F4AaABAg,2021-01-22T12:24:12Z,RGS1970,"what is your opinion on this https://www.youtube.com/watch?v=A4UhbUNMQgc anyway, best regards and be safe",0.0,0.0,,Sr2J_1J9w3A,
28,UgxlVtpm07vplGehMyx4AaABAg,UgxlVtpm07vplGehMyx4AaABAg,2021-01-22T09:24:07Z,Floyd Thibodeaux,We’re back in BOYS!!!!... and girls.,0.0,0.0,,Sr2J_1J9w3A,
29,UgxWvSLi9jchc2ARiSF4AaABAg,UgxWvSLi9jchc2ARiSF4AaABAg,2021-01-22T05:01:55Z,OneHonestCritic,Time for the US to waste more money.,5.0,0.0,,Sr2J_1J9w3A,
30,UgxWvSLi9jchc2ARiSF4AaABAg,UgxWvSLi9jchc2ARiSF4AaABAg,2021-01-23T20:52:04Z,Rock18 J,Only a selfish person would say this.,0.0,1.0,,Sr2J_1J9w3A,
31,UgydJZdwxCQEtldR9kZ4AaABAg,UgydJZdwxCQEtldR9kZ4AaABAg,2021-01-22T04:17:11Z,Alex Temple,How about we get a new source before we throw it away. We can't just switch in a day like Biden this clown wants,4.0,0.0,,Sr2J_1J9w3A,
32,UgydJZdwxCQEtldR9kZ4AaABAg,UgydJZdwxCQEtldR9kZ4AaABAg,2021-02-01T23:55:16Z,Shahzaib,"You do realize that alternative power sources exist right?  Wind, solar, hydro, nuclear, etc have all been around for a while and have steadily grown as part of the US energy grid over the years. With the price of solar and wind infrastructure consistently going down, Coal has already been declining in it's share of the energy grid. The idea with combating climate change isn't to turn off all the fossil fuel burning power stations overnight and becoming a tribe of hunter gatherers. Instead it's to incentivize renewable and natural gas projects to come online and ""phase out"" non-renewables. 

Notice the term I just used; Biden's been saying it for a while to push back against progressives that would prefer a much faster replacement of existing energy infrastructure. He isn't asking anyone to ""switch in a day"" and is instead looking to make common sense policy decisions.

There's one more aspect to this that might appease the conservative edge in your comment: Renewable prices aren't tied to whether or not there's a civil war happening in the middle east or whether Saudi Arabia has decided to tank oil prices to weed out the competition. It's just better for the economy to transition away.",0.0,1.0,,Sr2J_1J9w3A,
33,Ugyl5pfq_YyMvApmKwR4AaABAg,Ugyl5pfq_YyMvApmKwR4AaABAg,2021-01-22T03:40:45Z,Strat Brat Vinni,Our worst contributors to U.S. climate. You guessed it California and New York. Both democrat run.  How about turning off those billion watt lights you can see from space at Times Square,1.0,0.0,,Sr2J_1J9w3A,
34,UgyqGH07TSfvcqB07494AaABAg,UgyqGH07TSfvcqB07494AaABAg,2021-01-22T00:30:41Z,Kitty Mckissen,What a bunch of garbage. You are selling an idea not fact or science.,7.0,0.0,,Sr2J_1J9w3A,
35,UgzW1D5jenTIQBgr5Vp4AaABAg,UgzW1D5jenTIQBgr5Vp4AaABAg,2021-01-21T20:05:31Z,Concerned Citizen,"Other countries: Do we have to pay for it? 
America: pfft, nah we got it. WE will send YOU our money.

Other countries: Do our people have to make sacrifices right NOW right now?
America: nah, we'll do most of it, y'all keep doing your thing. 

Other countries: Yeah! We're in! Hey, maybe we'll even take action in 2030.",28.0,0.0,,Sr2J_1J9w3A,
36,UgzW1D5jenTIQBgr5Vp4AaABAg,UgzW1D5jenTIQBgr5Vp4AaABAg,2021-01-29T21:13:36Z,Brad,Sad but true,2.0,1.0,,Sr2J_1J9w3A,
37,UgzW1D5jenTIQBgr5Vp4AaABAg,UgzW1D5jenTIQBgr5Vp4AaABAg,2021-01-24T22:10:13Z,Joshua Speedy,It basically does nothing but harbor money laundering I got from my research of the subject.,3.0,1.0,,Sr2J_1J9w3A,
38,UgzW1D5jenTIQBgr5Vp4AaABAg,UgzW1D5jenTIQBgr5Vp4AaABAg,2021-01-22T18:03:22Z,Eric Evanson,"Exactly. Don't forget, even if developing nations mismanage the money and spend it on unrelated things, the countries who supplied those funds have ZERO recourse. It's part of the bylaws of the Accord that there's no accountability and that we cannot take legal action under any circumstances.",6.0,1.0,,Sr2J_1J9w3A,
39,Ugy8f4af445lJg3D_Wt4AaABAg,Ugy8f4af445lJg3D_Wt4AaABAg,2021-01-21T16:02:54Z,Verdugo Homestead,Exquisitely communicated propaganda,6.0,0.0,,Sr2J_1J9w3A,
40,UgyS4K2Srt7lhjT5Tb14AaABAg,UgyS4K2Srt7lhjT5Tb14AaABAg,2021-01-21T15:32:57Z,Carlos Jimenez,"Y’all do know God is in control and will burn this place up, not man.",2.0,0.0,,Sr2J_1J9w3A,
41,Ugz8Yc3yGEoeT95mwhh4AaABAg,Ugz8Yc3yGEoeT95mwhh4AaABAg,2021-01-21T14:51:55Z,Bonnie Lassie,"Please help me understand,  if America pays a good portion of the climate accord,  and the smaller countries dont pay as much, and they are not fined for deviating from it, why should America stay in it and pay so much?",3.0,0.0,,Sr2J_1J9w3A,
42,Ugz8Yc3yGEoeT95mwhh4AaABAg,Ugz8Yc3yGEoeT95mwhh4AaABAg,2021-01-23T14:51:47Z,Concerned Citizen,@jake b USA is not a wealthy country. But you keep thinking that.,0.0,1.0,,Sr2J_1J9w3A,
43,Ugz8Yc3yGEoeT95mwhh4AaABAg,Ugz8Yc3yGEoeT95mwhh4AaABAg,2021-01-23T14:49:06Z,Concerned Citizen,"Yes. It's a scam...but if you say ""we're helping others and the earth"" repeatedly, it'll feel true and it'll even make you feel good about yourself. If you understand some economics, you'll know it's b$. But I did invest in green energy because that's where the money is... I mean... because I care about the 🌎",1.0,1.0,,Sr2J_1J9w3A,
44,Ugz8Yc3yGEoeT95mwhh4AaABAg,Ugz8Yc3yGEoeT95mwhh4AaABAg,2021-01-23T07:07:45Z,jake b,"The US or others that contributed have money to help  less wealthy countries develop Green energy sources, and our CO2 contribution is very large. its not a scam, just being helpful and generous. many people are happy to be back in it as it represents a commitment to combatting climate change, which the US government has lacked in recent years.",0.0,1.0,,Sr2J_1J9w3A,
45,Ugz8Yc3yGEoeT95mwhh4AaABAg,Ugz8Yc3yGEoeT95mwhh4AaABAg,2021-01-22T18:04:36Z,Bonnie Lassie,"So,  I'm not the crazy person agreeing the paris accord is a scam???   If I can see it, why are Americans happy to be back in it?",2.0,1.0,,Sr2J_1J9w3A,
46,Ugz8Yc3yGEoeT95mwhh4AaABAg,Ugz8Yc3yGEoeT95mwhh4AaABAg,2021-01-21T19:36:25Z,Concerned Citizen,They have goal$,1.0,1.0,,Sr2J_1J9w3A,
47,UgzxnR8FRxjT99NX71F4AaABAg,UgzxnR8FRxjT99NX71F4AaABAg,2021-01-21T04:33:53Z,ImCryptic,Who else watching the day Biden signed back into this agreement !,6.0,0.0,,Sr2J_1J9w3A,
48,UgzxnR8FRxjT99NX71F4AaABAg,UgzxnR8FRxjT99NX71F4AaABAg,2021-01-23T07:10:50Z,jake b,im not a huge biden fan but the changed he has made already are quite hopeful,1.0,1.0,,Sr2J_1J9w3A,
49,UgzxnR8FRxjT99NX71F4AaABAg,UgzxnR8FRxjT99NX71F4AaABAg,2021-01-21T08:46:02Z,Andrew Salinas,me,1.0,1.0,,Sr2J_1J9w3A,
50,Ugzg01MURkfiSnaGfg54AaABAg,Ugzg01MURkfiSnaGfg54AaABAg,2021-01-21T00:57:27Z,Cole Hunter,Who’s back here after Biden got inaugurated,70.0,0.0,,Sr2J_1J9w3A,
51,Ugzg01MURkfiSnaGfg54AaABAg,Ugzg01MURkfiSnaGfg54AaABAg,2021-01-26T20:20:46Z,o o,@Menelik Z same,2.0,1.0,,Sr2J_1J9w3A,
52,Ugzg01MURkfiSnaGfg54AaABAg,Ugzg01MURkfiSnaGfg54AaABAg,2021-01-24T02:13:55Z,Menelik Z,Yes me. Trying to see if that potato is going to kill our economy.,8.0,1.0,,Sr2J_1J9w3A,
53,Ugzg01MURkfiSnaGfg54AaABAg,Ugzg01MURkfiSnaGfg54AaABAg,2021-01-22T18:04:20Z,Flying Monkey Totes,:),1.0,1.0,,Sr2J_1J9w3A,
54,Ugzg01MURkfiSnaGfg54AaABAg,Ugzg01MURkfiSnaGfg54AaABAg,2021-01-21T08:46:07Z,Andrew Salinas,me,1.0,1.0,,Sr2J_1J9w3A,
55,Ugzg01MURkfiSnaGfg54AaABAg,Ugzg01MURkfiSnaGfg54AaABAg,2021-01-21T02:01:31Z,Kimberly Bulluck,hahaha! Me!,1.0,1.0,,Sr2J_1J9w3A,
56,Ugzg01MURkfiSnaGfg54AaABAg,Ugzg01MURkfiSnaGfg54AaABAg,2021-01-21T01:13:28Z,Akeem TheGreat,Me,4.0,1.0,,Sr2J_1J9w3A,
57,UgwI_QvWn2I3ofKyCUJ4AaABAg,UgwI_QvWn2I3ofKyCUJ4AaABAg,2021-01-20T22:27:18Z,Chicago Bears,Guess what we were still going in the right direction without the paris accord. You need to focus on India and China.,15.0,0.0,,Sr2J_1J9w3A,
58,UgwI_QvWn2I3ofKyCUJ4AaABAg,UgwI_QvWn2I3ofKyCUJ4AaABAg,2021-01-24T22:16:50Z,Joshua Speedy,"Paris accords was just a way for politicians to have a d*ck measuring contest while harboring money laundering and calling it good for the environment. The truth is, accords or not, nothing has changed, carbon dioxide levels continue to decrease the same way as before these accords were drafted and signed.",2.0,1.0,,Sr2J_1J9w3A,
59,UgxABjTGaBhT8uVmG6h4AaABAg,UgxABjTGaBhT8uVmG6h4AaABAg,2021-01-20T22:25:52Z,Chicago Bears,Awesome the USA gets to give more of our infinity money to other countries while they write thank you notes.,7.0,0.0,,Sr2J_1J9w3A,
60,UgxABjTGaBhT8uVmG6h4AaABAg,UgxABjTGaBhT8uVmG6h4AaABAg,2021-01-25T04:29:14Z,Jonathan Larios,"@kalei watwood tell me exactly how we are killing the planet first before we spend 3billion of our money on research. 

research on plan that doesnt exist. there is no plan to execute here just fear driven agendas",0.0,1.0,,Sr2J_1J9w3A,
61,UgxABjTGaBhT8uVmG6h4AaABAg,UgxABjTGaBhT8uVmG6h4AaABAg,2021-01-22T08:43:04Z,Chicago Bears,@kalei watwood but that's the issue....they are taking the money and still not doing anything. So your point is mute.,0.0,1.0,,Sr2J_1J9w3A,
62,UgxABjTGaBhT8uVmG6h4AaABAg,UgxABjTGaBhT8uVmG6h4AaABAg,2021-01-21T14:57:01Z,Josue Cabrera,"@kalei watwood That's like spoiling your damn kid by rewarding him/her for doing nothing. And with businesses being closed because of the plan... errrr pandemic, already we're throwing away money faster than what it's printing.",1.0,1.0,,Sr2J_1J9w3A,
63,UgxABjTGaBhT8uVmG6h4AaABAg,UgxABjTGaBhT8uVmG6h4AaABAg,2021-01-21T11:09:08Z,Jose Sosa,@kalei watwood rejoining the accords might also just make countries not want to do anything. Its nice to inspire people and send a message but if no one is active enough than whats the point? Your not wrong though.,1.0,1.0,,Sr2J_1J9w3A,
64,UgxABjTGaBhT8uVmG6h4AaABAg,UgxABjTGaBhT8uVmG6h4AaABAg,2021-01-21T02:22:25Z,kalei watwood,"No amount of money is worth killing the planet. America must be an example for the world to follow, and rejoining the agreement is a display of responsibility and leadership",1.0,1.0,,Sr2J_1J9w3A,
65,UgzzPVAMgyCDZMDM5mp4AaABAg,UgzzPVAMgyCDZMDM5mp4AaABAg,2021-01-20T07:49:07Z,Hernan Cortez,"The accord, were only America pays and the other countries just make pledges and speeches to feel good about themselves...",16.0,0.0,,Sr2J_1J9w3A,
66,UgzWoNsJU3bMoYVWmC94AaABAg,UgzWoNsJU3bMoYVWmC94AaABAg,2021-01-18T15:33:40Z,Joseph Oravec,"So, you say in this video that the World has a Goal of reducing temps by 2 degrees Celsius. But you gloss over how that happens. Why? Cost? We don't know @ 3:55. We don't know how much better off we will be @ 3:59. And we don't know how much we need to reduce Co2 to hit target temp. Sounds like an unworkable plan. You folks talk crap about the science behind Climate Change, but when the rubber hits the road, you present us with unknowns. How is that Science Based? Science uses at the very least a guess (theory) about what is needed to get a certain goal. This accord, according to this video does NOT do that. Science plots changes in status of factors involved. This plan does not even gather data about who, what, where, or how carbon or other factors have been or will be reduced. You need that data, to see if the goal is getting closer, or further away. If for example you go with Solar. You still need to factor in the parts used to harness Solar energy. Batteries which store power for later use contain carcinogens which are harmful to both humans and the environment. So, how is that accounted for? Batteries contain Lead, Sulfuric Acid, Lithium, Nickel cadmium, and other harmful elements. For not knowing how much cost, how much temp reduction will happen, or how much carbon to reduce. How can the Climate change cheerleaders know that wind, solar, or whatever else they or pushing is a good solution? The only proven way to reduce carbon safely, is to reduce demand. Reducing demand is as simple as changing out old light bulbs for LED bulbs. Which will benefit the individual user (home owner/shop keep) through lower electricity bills. As it does reduce the amount of electricity needed (demand). You gloss over Farming and how climate change impacts it. But you have ZERO data, about how Farming it self is causing problems to carbon levels. The way we till crops over, every year adds to our carbon footprint. If farmers would just skip the tilling of fields and just cut minimum areas to plant the seeds, then we would have a cover crop year round, that pulls carbon from the environment, instead of  adding more carbon. Some farmers are now planting winter crops that add to their bottom line, and provide protection from spring flood and hail damage. Plus a reduction in the use of fertilizers. The farmers do have the data that suggest that after a few years of No till farming, the soil can hold more water.",2.0,0.0,,Sr2J_1J9w3A,
67,UgzWoNsJU3bMoYVWmC94AaABAg,UgzWoNsJU3bMoYVWmC94AaABAg,2021-01-25T03:40:46Z,Joseph Oravec,"@Joshua Speedy if folks really wanted to help cut carbon. Why not do something that will help people? And not harm them through Higer Utility Bills, and the cost of so called Zero Carbon vehicles. I sure don't expect a working class poor faamily to buy a Tesla. What about giving schools, corporate building owners, and others TAX incentives to Install LED lighting? This hits the use and reduction of enegy directly. I installed 204 LED bulbs in a School. Those bulbs were only in one GYM. But, tehy cut use by 5500 Watts per hour. The lights are on from 6AM till 11PM. The cost of the Bulbs and Labor to remove Ballast and Rewire Flourescent Lamps is Repaid in 14 Months. The  LED's last 6 years. It is a win win for everyone. Less Carbon, Lower Electric Bills, and employing people to rewire and install bulbs.",0.0,1.0,,Sr2J_1J9w3A,
68,UgzWoNsJU3bMoYVWmC94AaABAg,UgzWoNsJU3bMoYVWmC94AaABAg,2021-01-24T22:20:26Z,Joshua Speedy,There is an interesting data point that electric cars are more harmful to the environment than gas powered ones because of the byproducts of the production of it and the wasted efficency of having to charge it.,0.0,1.0,,Sr2J_1J9w3A,
69,Ugzs3-nubZM3ACscCQh4AaABAg,Ugzs3-nubZM3ACscCQh4AaABAg,2021-01-18T11:14:00Z,Zenith,Good news is that soon we will re enter the Paris accord,0.0,0.0,,Sr2J_1J9w3A,
70,UgzXJp3DzRzDTF--SxJ4AaABAg,UgzXJp3DzRzDTF--SxJ4AaABAg,2021-01-18T04:06:53Z,micheal duncan,Sounds like an excuse for chemtrails!,1.0,0.0,,Sr2J_1J9w3A,
71,Ugx8fvVDuYAmveDkq6h4AaABAg,Ugx8fvVDuYAmveDkq6h4AaABAg,2021-01-18T03:05:14Z,Mike Clark,"lol, If the Paris accord is non binding  why be in the Paris climate accord . I mean why can't we make goals on our own . You don't have join Weight watchers to lose weight. Seams like a farce if it's none binding . We should not have to join a support group to reduce carbon  emissions",6.0,0.0,,Sr2J_1J9w3A,
72,Ugx8fvVDuYAmveDkq6h4AaABAg,Ugx8fvVDuYAmveDkq6h4AaABAg,2021-01-24T22:21:43Z,Joshua Speedy,Because politicians want to have a d*ck measuring contest while being able to brag about joining a deal everyone assumes helps the climate.,1.0,1.0,,Sr2J_1J9w3A,
73,Ugx8fvVDuYAmveDkq6h4AaABAg,Ugx8fvVDuYAmveDkq6h4AaABAg,2021-01-23T00:21:18Z,Mike Clark,"@Doug Beney Yes I agree but there has to be penalty , If a country joins but dose not reduce carbon emission this year , its oh well try harder next year",0.0,1.0,,Sr2J_1J9w3A,
74,Ugx8fvVDuYAmveDkq6h4AaABAg,Ugx8fvVDuYAmveDkq6h4AaABAg,2021-01-22T16:03:11Z,Doug Beney,"It's not just about us. As mentioned in the video, US and China combined make up less than half of global emissions. We need cooperation from all countries.",2.0,1.0,,Sr2J_1J9w3A,
75,Ugx8fvVDuYAmveDkq6h4AaABAg,Ugx8fvVDuYAmveDkq6h4AaABAg,2021-01-21T00:09:20Z,OKC Celtics,"Going by your example, if everyone in the US all agree to join weight watchers and everyone was committed. Wouldn't the overall obesity percentage make a bigger drop? Just cause everyone could go their own methods in trying to lose weight doesn't mean they would actually do it on their own. Just having a group goal and accountability can go a long ways",2.0,1.0,,Sr2J_1J9w3A,
76,UgxxyXPdo3Z0Dm9EW1V4AaABAg,UgxxyXPdo3Z0Dm9EW1V4AaABAg,2021-01-16T05:19:28Z,ajm 1224,"Us is not the biggest emmiter, it's India and China.",1.0,0.0,,Sr2J_1J9w3A,
77,UgwpgG7eChcxnCsjQBN4AaABAg,UgwpgG7eChcxnCsjQBN4AaABAg,2020-12-16T06:29:02Z,P-A William,"Well made video but I heard a lot of very powerful rhetoric criticizing the opting out of Trump and stuff like uniting humanity, ashamed and guilt in having pioneered the greatest industrial revolution because of CO2 pollution.  Man, you seem to forget everything good the US has done for the whole world in general.  And all those CO2 emissions, the factories and industries have all left and so have most of the good income jobs that sustained the middle class before globalisation.  So, the west invented it, built it, perfected it, shared it and even gave it away to developing economies and we should give even more cause we put out more...  Illogical in many ways but hey!  guilt trips really work well with European descendants in America let's squeeze them a little more see if we can",0.0,0.0,,Sr2J_1J9w3A,
