,id,replyCount,likeCount,published_at,author_name,text,authorChannelId,is_reply,threadId,video_id,video_published_at
10,Ugh-0OilT1djD3gCoAEC.8TlrPHt-OQF8wrR4sXx5x_,,0,2019-07-01 21:36:34,Steezy Mac,"@Ivan J. Conway it is supposed to be warming and won't stop til the next glacial period. How is that so hard to understand? You do realize that there were mile deep Glaciers over New York about 15,000 years ago right? So what about that melting was it humans? As we lose ice coverage we lose the reflective capability of that ice coverage. There is nothing we can do to save New York. It was bound to go underwater. Look at the ruins they are finding underwater. So according to Europeans the sea level has been the same for the entire history of the Earth? Lol",UCuYkkMGFDXZpxHLwvID5dBQ,1,Ugh-0OilT1djD3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
11,Ugh-0OilT1djD3gCoAEC.8TlrPHt-OQF8wrQCLN38CQ,,1,2019-07-01 21:28:51,Steezy Mac,"@Ivan J. Conway you Europeans aren't very smart. I know you guys say Americans are dumb but the stupidity of all this is that climate has always changed. Always throughout the history of the Earth. Sea levels recede when glaciel periods start and they rise during interglacials. The basic idea of a glacial and interglacial is that during a glacial period the glaciers and ice coverage increase, during interglacials the glaciers and ice coverage recede meaning it is melting and has been for about 15,000 years.",UCuYkkMGFDXZpxHLwvID5dBQ,1,Ugh-0OilT1djD3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
12,Ugh-0OilT1djD3gCoAEC.8TlrPHt-OQF8wRLjDB8CiX,,3,2019-06-21 09:10:17,The Cartoon and Movie Channel,In 2070 new York will probably be underwater,UC_SBMxFGm6o0Z19d-gdxV3w,1,Ugh-0OilT1djD3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
13,Ugh-0OilT1djD3gCoAEC.8TlrPHt-OQF8iOc2jAY4of,,0,2018-07-07 08:24:24,hidden KARD,I run straight pipes on my V8...I don't care,UCqdv4y34uV1U2XIzdtybdxQ,1,Ugh-0OilT1djD3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
14,Ugh-0OilT1djD3gCoAEC.8TlrPHt-OQF8eYqJLd3qIk,,0,2018-04-02 21:35:49,Always ShiftN,Danny Tanner never talked about it.,UCS9fA4XRc7Nr9TJwlfR1r_Q,1,Ugh-0OilT1djD3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
15,Ugh-0OilT1djD3gCoAEC.8TlrPHt-OQF8crPmLfzuuK,,0,2018-02-19 18:57:16,Mark Moore,"I agree, it is a legit subject but can working people who may eat a steak or burger solve world climate problems? I do NOT think so. Think about it, the worlds military's burn so much fuel plus commercial jets, trains, and 18 wheel trucks that keep your local stores stocked.",UCIu8eGOk4Ai0DwIozimC8sQ,1,Ugh-0OilT1djD3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
16,Ugh-0OilT1djD3gCoAEC.8TlrPHt-OQF8cogtU8rvZO,,2,2018-02-18 17:37:49,master jackoff,Good! Can't wait for this world to end. I love pollution and liter,UCCyG4D-8-BD5tMER0xcvUWA,1,Ugh-0OilT1djD3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
17,Ugh-0OilT1djD3gCoAEC.8TlrPHt-OQF8cmOa8LkFGD,,2,2018-02-17 20:10:40,Mark Moore,I'm waiting for South Part to talk about it first.,UCIu8eGOk4Ai0DwIozimC8sQ,1,Ugh-0OilT1djD3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
18,Ugh-0OilT1djD3gCoAEC.8TlrPHt-OQF8WjxsDnuPTc,,7,2017-08-26 21:50:14,Daniel Smith,honestly Idek cause the Simpsons is a super reliable source,UCeTjxDF5q0detXpsfTRBAtw,1,Ugh-0OilT1djD3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
19,UgyTsHmMpWFB4u1umQd4AaABAg,2.0,48,2019-05-05 10:45:05,Kein Name,You know that he knows what hes talking about when he uses celsius,UCB5QhgOjWkNpMfbGQYqUyIw,0,UgyTsHmMpWFB4u1umQd4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
20,UgyTsHmMpWFB4u1umQd4AaABAg.8uYVDR61xZh94kW0iZH7cQ,,0,2020-02-07 21:47:33,whatisdoneinthedark willbebroughttothelight,@Hakohito I know,UCz7F5Ur7KtSJJ95bAJVhD5A,1,UgyTsHmMpWFB4u1umQd4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
21,UgyTsHmMpWFB4u1umQd4AaABAg.8uYVDR61xZh94BQJ-VgZEo,,1,2020-01-24 21:24:57,whatisdoneinthedark willbebroughttothelight,Actually most real scientists and physicists use Kelvin.,UCz7F5Ur7KtSJJ95bAJVhD5A,1,UgyTsHmMpWFB4u1umQd4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
22,UgxRL5TbJcUErpOCatV4AaABAg,6.0,72,2019-04-25 21:15:33,Debbie,People just need to drink more water. Everybody should be drinking at least 80-100 oz of water each day.,UCxi_BRBSzeGrbMv_bgxlOZw,0,UgxRL5TbJcUErpOCatV4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
23,UgxRL5TbJcUErpOCatV4AaABAg.8u9sQKgHQK99EoZWGYV_1Y,,0,2020-10-15 00:48:58,M,lmaooooo,UCsB4rhnnjG-6HxPB86I6hRg,1,UgxRL5TbJcUErpOCatV4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
24,UgxRL5TbJcUErpOCatV4AaABAg.8u9sQKgHQK99C38E1qYhR3,,0,2020-08-07 12:24:13,One Two,😭🤣😂,UCZ8fQtWl0K3OTaftzC9TAUw,1,UgxRL5TbJcUErpOCatV4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
25,UgxRL5TbJcUErpOCatV4AaABAg.8u9sQKgHQK99AxQmHn21kN,,0,2020-07-11 01:20:15,Oscar_ Gamer,I Agree But The Problem Is We Are Going To get around 35 billion - 42 billion of plastic each day,UCMZgE3SAHVdw0GyOeWm7nZw,1,UgxRL5TbJcUErpOCatV4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
26,UgxRL5TbJcUErpOCatV4AaABAg.8u9sQKgHQK997wSTb3fQME,,2,2020-04-27 02:41:37,C H,Is something wrong with you are you,UC211Hapk62FU_C2wmTG7POA,1,UgxRL5TbJcUErpOCatV4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
27,UgxRL5TbJcUErpOCatV4AaABAg.8u9sQKgHQK995vE6u86s25,,1,2020-03-07 22:14:09,м а у а,Lol,UCkEprriaaIEwaQUW4U8_-Vg,1,UgxRL5TbJcUErpOCatV4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
28,UgxRL5TbJcUErpOCatV4AaABAg.8u9sQKgHQK993IDEz7gLHj,,4,2020-01-02 16:14:06,UniversalCataclysm,"Its saltwater, RIP.",UCnwCZlwoTUMLi7DMHOYVDkQ,1,UgxRL5TbJcUErpOCatV4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
29,UgxyeNxd9NZdntpsMLh4AaABAg,0.0,16,2019-06-29 01:42:45,Mugly Mae,greed destroys everything,UC4LwFpaG7sxWthhA0yd9WVQ,0,UgxyeNxd9NZdntpsMLh4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
30,UgyP9e2zPox44XP84Ep4AaABAg,6.0,57,2018-05-12 09:09:10,IslamTheWayOfLife,I like this guys he using Celcius hahaha,UCWWYz3epXuP3UkCuBY0K_FQ,0,UgyP9e2zPox44XP84Ep4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
31,UgyP9e2zPox44XP84Ep4AaABAg.8g8Vebpktxv94lbdD5_h4T,,0,2020-02-08 08:04:37,Gabriel Waggoner,Alif Lathiif Trump jung un,UCk1ZdWp-dV8eWOXvVevSMsA,1,UgyP9e2zPox44XP84Ep4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
32,UgyP9e2zPox44XP84Ep4AaABAg.8g8Vebpktxv93AVJUzlucj,,0,2019-12-30 16:18:05,danexo bosika,Alif Lathiif what’s wrong with that?,UCtk1l8TckYMfBcR0PjHmN1Q,1,UgyP9e2zPox44XP84Ep4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
33,UgyP9e2zPox44XP84Ep4AaABAg.8g8Vebpktxv9-EYBBYmrt5,,4,2019-09-23 19:54:33,Project Outside World,Ehh... the whole World beside USA is using Celcius,UCn6CbMlQkggiOyHXoOQmKxw,1,UgyP9e2zPox44XP84Ep4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
34,UgyP9e2zPox44XP84Ep4AaABAg.8g8Vebpktxv8xk3JiCOZS7,,0,2019-07-23 21:25:35,Speedyplane,I like ur profile pic,UCobWppDp8uKA5bDr9IWhALg,1,UgyP9e2zPox44XP84Ep4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
35,UgyP9e2zPox44XP84Ep4AaABAg.8g8Vebpktxv8x8Q5vnMYFl,,4,2019-07-08 21:14:18,Sam Lair,"Defining the temperature as Celsius certainly clarifies the urgency better, as opposed to the typical American’s taking it for granted that it’s Fahrenheit!",UCov_MpgR7_57q7rmQPaCWPA,1,UgyP9e2zPox44XP84Ep4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
36,UgyP9e2zPox44XP84Ep4AaABAg.8g8Vebpktxv8u-0PRpI3cK,,7,2019-04-21 16:02:25,TheJokerit19,And metrics instead of imperials.,UCJ0iAALtCbQwwA2Gh056v6Q,1,UgyP9e2zPox44XP84Ep4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
37,Ugj-bKIZFvWOU3gCoAEC,5.0,53,2017-05-29 00:30:34,Lyndsay Renee,This is scary,UCnI9W4Ym_ISMai-yJhWWgFw,0,Ugj-bKIZFvWOU3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
38,Ugj-bKIZFvWOU3gCoAEC.8T7VfmoLOF09IYfCNldAY8,,0,2021-01-15 21:25:55,Jusxtin -_-,Ikr😫😫😭😭😭😭,UCUzKf8fryrJXEq4Nwso0NOQ,1,Ugj-bKIZFvWOU3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
39,Ugj-bKIZFvWOU3gCoAEC.8T7VfmoLOF09FHZg7AUA2a,,1,2020-10-26 16:27:40,Brandon,@Steezy Mac did you not the watch the video?? people proved you wrong 😹 think before you comment,UC3ldP_adUM5sAqz2wD-6FQw,1,Ugj-bKIZFvWOU3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
40,Ugj-bKIZFvWOU3gCoAEC.8T7VfmoLOF09-xivgj6Ub7,,1,2019-10-11 18:22:13,Jim Crozier,It's supposed to be scary. As are ALL worst case scenarios. Rest easy Lindsay Renee they'll be making this same video annually. Who knows maybe one day it'll be true but not in 80 yrs.,UC2IrDFnWonov3AN1rk3ClYg,1,Ugj-bKIZFvWOU3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
41,Ugj-bKIZFvWOU3gCoAEC.8T7VfmoLOF08wrPWFBqTiz,,4,2019-07-01 21:22:49,Steezy Mac,"@Daniel Smith You should listen to Earths history. This was always bound to happen with Coastal Cities. If man were here or not the sea level would still rise until the next Glaciation period. How does nobody see this? How are you that ignorant to earths history? How are ""Scientists"" ignoring this? We have never had a stable shoreline. It has always risen since the end of the last glacial period.",UCuYkkMGFDXZpxHLwvID5dBQ,1,Ugj-bKIZFvWOU3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
42,Ugj-bKIZFvWOU3gCoAEC.8T7VfmoLOF08Wjx_G5I-7N,,6,2017-08-26 21:47:38,Daniel Smith,Elard trump doesn't believe in climate change,UCeTjxDF5q0detXpsfTRBAtw,1,Ugj-bKIZFvWOU3gCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
43,UgwfpgcIjy8fMe6LMcR4AaABAg,1.0,15,2019-07-29 00:47:01,Brock Eldred,My man&#39;s prolly drove to half the locations in this vid 💀😂,UCNg5hlIEx-gN89KLHG8V_Cg,0,UgwfpgcIjy8fMe6LMcR4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
44,UgwfpgcIjy8fMe6LMcR4AaABAg.8xxILPegEBc92q21hKjc16,,0,2019-12-22 08:18:12,Gin Jones,"You have to, the public transport in the USA is dogshit",UCznbScLSc82BSiLhLD2fTyQ,1,UgwfpgcIjy8fMe6LMcR4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
45,UgzwP_qqdz3t1B0U0lV4AaABAg,0.0,27,2019-07-01 21:18:28,Steezy Mac,Natural Earth Cycles would drown New York anyways. Poor city planning,UCuYkkMGFDXZpxHLwvID5dBQ,0,UgzwP_qqdz3t1B0U0lV4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
46,UgzIJMi_BXM2jV5fYNh4AaABAg,0.0,3,2019-12-27 06:47:24,Joseph Stokes,Thanks Dude! We definitely owe you a beer!,UC3Jr7EbZ-Z6895BF5SXbEkA,0,UgzIJMi_BXM2jV5fYNh4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
47,UgzMR7bapuhF_HEHRi54AaABAg,0.0,1,2020-03-14 02:30:25,Ktronic maytro,"&quot;We should prepare for climate, while at the same time do all possible to reduce the human contribution to it.&quot;",UCPXeXuN-8hMrsDsvAYrEM9Q,0,UgzMR7bapuhF_HEHRi54AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
48,UgyvyeP7pkhD4K_zDn54AaABAg,0.0,1,2020-07-12 09:18:57,Eye of the Pyramid,"Build a wall round the New York, the ocean will pay for it.",UC8PUz3QPYDcAi01K1U_igbw,0,UgyvyeP7pkhD4K_zDn54AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
49,UgzESa8PGe2BcFRFVJp4AaABAg,0.0,4,2019-11-04 15:47:59,Simon Sozzi,We have to build a dam like Amsterdam! We have No Choice!,UCiPhi83ghg4wQhs9v-hKCpg,0,UgzESa8PGe2BcFRFVJp4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
50,Ugw2snVJ8zB1LHtX1fd4AaABAg,0.0,3,2019-07-05 14:00:47,R Henry,So in Vanity Fiar I can learn about how to please my man in bed and all about hydro thermal effects of a liquid body....,UCVMdgaCtNN5RrYrCVNRfvwA,0,Ugw2snVJ8zB1LHtX1fd4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
51,UgyzxrFMJHYQ2lbemut4AaABAg,0.0,1,2020-12-30 04:20:43,John Meskens,That is nothing the entire state I live in will be gone,UCl6opz47A2My0reAhqaO_zQ,0,UgyzxrFMJHYQ2lbemut4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
52,UgyFjuZOTECBir0AqY14AaABAg,0.0,2,2019-07-06 04:11:01,Moon Pie,Put a tariff on that water.....🌲🌲🌲🌲,UC34F7cdTGXfcJhpBBefPtvA,0,UgyFjuZOTECBir0AqY14AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
53,Ugzfu5DwYEDyqjAAOWJ4AaABAg,1.0,3,2019-05-16 22:46:11,Ivan J. Conway,"I have next to no sympathy for the disasters befalling the U.S., in recent years, BECAUSE, of the level of denial there, concerning this.<br /><br /><br />It&#39;s surprising that the hypocrite religious folk there, are not saying that this is God punishing them for their arrogance and selfcenteredness. Maybe they are but twisting it their usual way.<br /><br /><br />Keep denying people, and keep suffering. Out.",UCFS3e6gThW3Ll1npNwvWpZg,0,Ugzfu5DwYEDyqjAAOWJ4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
54,Ugzfu5DwYEDyqjAAOWJ4AaABAg.8v06UXE8iqq8w_FoxoW2rK,,0,2019-06-24 20:11:48,DrkDsrt 76,Ivan J. Conway thanks for the common sense!!!,UCCFgM2XNusN-z__-F41nZWw,1,Ugzfu5DwYEDyqjAAOWJ4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
55,Ugzp5YOCcjhkmG0C_jx4AaABAg,0.0,1,2019-07-08 21:10:38,Sam Lair,"In the title, “...could drown NYC”? <br />That’s a bit optimistic in the sense that ‘artificially induced climate change’ certainly will drown NYC.<br />If you look at scenic shots of NYC at night with the skyscrapers’ images reflecting off of the water, you more fully realize how low they are:<br /><a href=""http://samslair.blogspot.com/2019/07/nyc-bellweather-has-dual-meaning.html?m=1"">http://samslair.blogspot.com/2019/07/nyc-bellweather-has-dual-meaning.html?m=1</a>",UCov_MpgR7_57q7rmQPaCWPA,0,Ugzp5YOCcjhkmG0C_jx4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
56,UgyHU7pYwkAtcMVnoZd4AaABAg,0.0,1,2020-05-17 23:57:53,Anne Cohen,New York Yankees may be renamed as the New York Sharks.,UCIer01xWIoB7JEm6Oe0NMoQ,0,UgyHU7pYwkAtcMVnoZd4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
57,UgxPZOM56_-yc7Ink7x4AaABAg,1.0,3,2020-01-05 01:44:21,caribbeanchild,Who told us to build our cities in river mouths at sea level?...and somehow now it&#39;s the climates fault that they will flood? LOL Adapt!!! The Dutch have been living under sea level for the longest time.,UCuEJ2cdpf8KPmsqwxKYY8FA,0,UgxPZOM56_-yc7Ink7x4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
58,UgxPZOM56_-yc7Ink7x4AaABAg.93OO5MPni8V9E-SS_AjMhN,,0,2020-09-24 19:06:48,Big Brain,In the Neolithic age people lived near rivers and many civilizations first started in rivers for its natural resource,UC8DBOHkTncgmPyXIHWCPgZw,1,UgxPZOM56_-yc7Ink7x4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
59,Ugz6EdWPWsrqk4iij9B4AaABAg,0.0,1,2020-08-03 04:31:36,BusinessLP,Humans are reactive not proactive.,UCjgTnoODs2zp2X5XiPyQzdg,0,Ugz6EdWPWsrqk4iij9B4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
60,UgwFVoEuMs3_XhlriWd4AaABAg,0.0,6,2019-08-20 15:39:49,Todd Norman,Its not enough to point out the outrages then say we must act now. Be specific. Demand the world mobilze to 100% zero emissions with solar/wind/hydrogen/tidal.,UCiZBixUNieQgfYfj-8FcV4A,0,UgwFVoEuMs3_XhlriWd4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
61,Ugjiho9csDov6ngCoAEC,0.0,3,2016-11-04 04:41:26,franaba nana,gracias por informar :),UC-BmwjxRqtEpNEIvnL-AfEg,0,Ugjiho9csDov6ngCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
62,UgzcAxZHQ2uPJ4TXwbx4AaABAg,0.0,4,2018-04-29 07:24:57,Darsh,They should dump ice cubes in the arctic ocean.,UCQ3X2mKCxu8wuiOZLsxTkyw,0,UgzcAxZHQ2uPJ4TXwbx4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
63,Ugynr1xt08Fwpu6RbN94AaABAg,0.0,0,2021-03-08 13:38:30,Rucar,Don’t encourage me,UCPZe0Ex_FR0fGnMZCf_jGJA,0,Ugynr1xt08Fwpu6RbN94AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
64,UgxPlLCXzz930LzTBUB4AaABAg,0.0,1,2019-10-05 22:23:14,pacboy,We all need to collectively drink the water so that it won&#39;t rise.,UC4rZgPaYg-t3o1GTy99_26Q,0,UgxPlLCXzz930LzTBUB4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
65,Ugx_v5QBwYJuqQ21pBB4AaABAg,0.0,6,2018-09-11 12:07:40,Andy S,He’s awesome. Thank you for the video,UCc5Km9oBveCKiGRRlQgb1bA,0,Ugx_v5QBwYJuqQ21pBB4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
66,UgwyIoMzn5yMy3ooN9N4AaABAg,0.0,2,2018-12-02 01:28:07,Adam Buesser,Is anyone aware of this?,UCq6VHF8h9hSPjn818Ew_JGw,0,UgwyIoMzn5yMy3ooN9N4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
67,UgzJuVjpw7t--11xsnZ4AaABAg,0.0,0,2020-04-11 06:51:02,Space Junk Recycle Unlimited Solar Type 7,"<a href=""https://www.youtube.com/watch?v=_zK6Grhp5Zk&amp;t=3m55s"">3:55</a> Millions 10^7 of Toxic Sites along the Coast. All Refineries, Chemical Sites, Nuclear Plants",UCwx5bgipehQcUw_NdtphCEw,0,UgzJuVjpw7t--11xsnZ4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
68,UgwyvJDTUHq33yppBHV4AaABAg,0.0,0,2019-11-18 03:32:29,Mick West,Boy -That will be a Loss to some one,UCC6TyCkDi63AgxPG51PaZ5g,0,UgwyvJDTUHq33yppBHV4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
69,UgzCztVnzlWEmufiwKB4AaABAg,0.0,1,2019-07-06 19:47:28,Alex Zabala,You look like the guitar player in Cheap Trick.,UCKDZ1MBLgNbbs2tiN8n5YEQ,0,UgzCztVnzlWEmufiwKB4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
70,UgxjWun6YjFPjsb1FUJ4AaABAg,0.0,0,2021-03-08 02:37:08,Vyro,Crazy how New York never had a natural disaster,UCHBUffMIsSizsmDDigzMzaA,0,UgxjWun6YjFPjsb1FUJ4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
71,UgwwdjR7-_3ePxAWGFd4AaABAg,0.0,0,2020-09-02 02:26:52,TJ In Toronto,"Scare tactics, or reality?",UC5bCQTkqMT3G_91B2ftYLCQ,0,UgwwdjR7-_3ePxAWGFd4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
72,UgzGgbj-I9ZTwS3kpdh4AaABAg,0.0,0,2021-03-17 07:43:44,Santo Trafficante,How is the current situation? Have the waters started to rise? New York should be threatened by the ocean right now..,UCTdbMTYBH0gOiD940ORq1SA,0,UgzGgbj-I9ZTwS3kpdh4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
73,UgwPJvLvB-lNbl90jvJ4AaABAg,0.0,6,2019-09-20 21:05:16,Dr. Martin L Roberts ✓,"<a href=""https://www.youtube.com/watch?v=_zK6Grhp5Zk&amp;t=4m30s"">4:30</a> I&#39;m sorry but this is bs, if america did everything right it still wouldn&#39;t be enough... the us isn&#39;t the only country buddy",UCPu1fbJbKFwOjMwWnXie-1w,0,UgwPJvLvB-lNbl90jvJ4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
74,UgwDgHYECUeol_bs_4R4AaABAg,0.0,0,2019-10-20 17:53:34,Gabriel Calderón,Exactly what Travis Bickle wanted,UCJj136WJJ-COrRfL73q40VQ,0,UgwDgHYECUeol_bs_4R4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
75,UgxPqJkQlmPPLgcnKy54AaABAg,0.0,0,2019-10-02 22:07:55,OrangeMedal2,That would be pretty cool.,UCTqmF6yrpSyE5T69pfA57CQ,0,UgxPqJkQlmPPLgcnKy54AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
76,UgzZqpDDBD5MwaIuOYJ4AaABAg,0.0,0,2020-04-04 07:26:25,Chris martin,We need to stop,UCqdOhGbFX1M9ekzjuKllBkw,0,UgzZqpDDBD5MwaIuOYJ4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
77,UgyvT03ZffwV5-6zp3l4AaABAg,0.0,0,2019-10-08 05:37:45,YouTube User,I don&#39;t know... it is pretty chilly when I jump in the water at Jones Beach. Jk 😆,UCafhs-y_Gi7MQ2RhJ4b4mCg,0,UgyvT03ZffwV5-6zp3l4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
78,Ugx7G9HOxioFJrvhzUx4AaABAg,0.0,0,2019-11-20 20:13:38,Kas In USA,Is there an update on this? Given more recent data and details? Any new predictions and specific details?,UCmzGcWDzageMKykpHIN899g,0,Ugx7G9HOxioFJrvhzUx4AaABAg,_zK6Grhp5Zk,2016-11-03 19:00:18
79,UgheEAY8xG_TFHgCoAEC,0.0,0,2017-03-18 02:40:46,Kelsey D,love this,UCehlX-LDIqZOiggxhr_qf1g,0,UgheEAY8xG_TFHgCoAEC,_zK6Grhp5Zk,2016-11-03 19:00:18
