,id,threadId,published_at,author_name,text,likeCount,is_reply,cleaned,video_id,video_published_at
893,Ugw7yQfVHPd-4msmpD54AaABAg,Ugw7yQfVHPd-4msmpD54AaABAg,2020-01-09T23:18:15Z,s t,"Trudeau has sucked Canada into this fraud, now we have to pay this Carbon tax while our leaders takes monthly family vacations using 2 plane's 1 for his booze while average Canadian are going broke.",0.0,0.0,,cVkAsPizAbU,
894,Ugz6qwIID-E3TcJ40hx4AaABAg,Ugz6qwIID-E3TcJ40hx4AaABAg,2020-01-09T20:46:23Z,Paweł Kania,Bullshit. I have read the Paris agreement and it’s not as bad as described. You need to understand the history of emission around the world to be able to understand something.,0.0,0.0,,cVkAsPizAbU,
895,UgwaeWn3Bq4KhF55W-N4AaABAg,UgwaeWn3Bq4KhF55W-N4AaABAg,2020-01-09T20:27:11Z,discoveryman59,Paris Climate Agreement = Leftist tax reform!,0.0,0.0,,cVkAsPizAbU,
896,UgxBYNM9vMeNgugbsUV4AaABAg,UgxBYNM9vMeNgugbsUV4AaABAg,2020-01-09T13:04:01Z,Joe Smith,Let's see what each country what is committing toor is this something like Obamacare will we have to approve it before we see it. The president did the right thing for sure,0.0,0.0,,cVkAsPizAbU,
897,UgwSAX1wrmnXnBsfc0B4AaABAg,UgwSAX1wrmnXnBsfc0B4AaABAg,2020-01-08T19:10:00Z,Thịnh Phạm,"I just remember, I didn't read it either. Who did?",0.0,0.0,,cVkAsPizAbU,
898,UgzLwHcBSGo-Nj-7v6V4AaABAg,UgzLwHcBSGo-Nj-7v6V4AaABAg,2020-01-08T04:15:27Z,Jack Zaccardi,"To make it seem a result of climate change. Fake news.
Trump 2020",1.0,0.0,,cVkAsPizAbU,
899,UgwJbRNJ0ElNXlPCuiR4AaABAg,UgwJbRNJ0ElNXlPCuiR4AaABAg,2020-01-08T04:14:26Z,Jack Zaccardi,Arsonist have lit 500 fires in Australia,14.0,0.0,,cVkAsPizAbU,
900,UgzI6rw2JDkdksPD5Up4AaABAg,UgzI6rw2JDkdksPD5Up4AaABAg,2020-01-08T04:13:29Z,Jack Zaccardi,Australian forest rangers have arrested over 300 arsonists. It's  scam.,14.0,0.0,,cVkAsPizAbU,
901,Ugyo2-BDgjdryHGSqYZ4AaABAg,Ugyo2-BDgjdryHGSqYZ4AaABAg,2020-01-08T04:11:46Z,Jack Zaccardi,TRUMP brilliant in dealing wth the climate Nazis.,3.0,0.0,,cVkAsPizAbU,
902,Ugx1hgOcc11EIgSDRqJ4AaABAg,Ugx1hgOcc11EIgSDRqJ4AaABAg,2020-01-08T03:28:18Z,Ron K,HISTORIC FRAUD!,1.0,0.0,,cVkAsPizAbU,
903,UgwP2OxE7wBNKL9eQz54AaABAg,UgwP2OxE7wBNKL9eQz54AaABAg,2020-01-08T01:00:36Z,M Row,"I'm Sorry Stossel, most people still don't know how phony the Paris agreement is. And the ones who yell the most about it know the least.",0.0,0.0,,cVkAsPizAbU,
904,UgxZwfn-DGI-FfcA20h4AaABAg,UgxZwfn-DGI-FfcA20h4AaABAg,2020-01-07T20:31:56Z,R Henry,The Earth is COOLING John.,0.0,0.0,,cVkAsPizAbU,
905,UgwWhkYF5KHoZAIVFvZ4AaABAg,UgwWhkYF5KHoZAIVFvZ4AaABAg,2020-01-07T18:50:29Z,politically incorrect,"Obama had a plan to destroy America, and embold the enemies.  So it meant China, Russia, Iran, Pakistan could all make money on selling energy, producing, etc. But America lost money because they were no longer allowed produce. Crafty deal to destroy americas economy, and ability to defend herself. That's more likely the real intention behind paris accord. Evidence for that.... Just look at how the world behaved when Obama was president. Look at them now.",0.0,0.0,,cVkAsPizAbU,
906,Ugxv_h7uO8H5Q-5KHgR4AaABAg,Ugxv_h7uO8H5Q-5KHgR4AaABAg,2020-01-07T17:58:52Z,Amigo Carlos,I'm gonna show this video to anyone who criticizes the president for pulling out of the Paris agreement.,0.0,0.0,,cVkAsPizAbU,
907,Ugxqbq_QYOAp2hpeO5V4AaABAg,Ugxqbq_QYOAp2hpeO5V4AaABAg,2020-01-07T17:45:01Z,William Ainsworth,Did Pres. Trump know how useless the Paris Agreement was?,0.0,0.0,,cVkAsPizAbU,
908,Ugza22f9hPWKMrAxlNR4AaABAg,Ugza22f9hPWKMrAxlNR4AaABAg,2020-01-07T13:38:13Z,Tania Perez,"Why they don’t teach in schools that co2 is crucial for plants, trees, etc ???? Education is going downhill!!!!!",0.0,0.0,,cVkAsPizAbU,
909,UgwoO65wJSrEKnIzq_R4AaABAg,UgwoO65wJSrEKnIzq_R4AaABAg,2020-01-07T13:36:35Z,Tania Perez,Climate agreement is all about communism!!! Mother Earth is doing just fine!!! Money won’t fix anything! We pay enough taxes!!!!!!,1.0,0.0,,cVkAsPizAbU,
910,UgxPpY65fUlgVpY9pg14AaABAg,UgxPpY65fUlgVpY9pg14AaABAg,2020-01-07T13:03:47Z,HalYourPal G,May God Bless and Protect You John as you advocate for the TRUTH,1.0,0.0,,cVkAsPizAbU,
911,UgxEijvPxRKLZIfq6qV4AaABAg,UgxEijvPxRKLZIfq6qV4AaABAg,2020-01-07T03:59:58Z,Kenneth Kustren,"PARIS ACCORD.
IRAN NUCLEAR DEAL.
MIGRANT PACT.

UNGA IS MAJORITY ISLAM AND COMMUNISM.
THE USA BUILT IT TO CREATE ORDER IN CHAOS.
NOW, THE CHAOS HAS SOME ORDER ... LOL !!

WINNING !!
WE HAVE OUTTED THE PLUNDERERS.
#ENDISLAM",0.0,0.0,,cVkAsPizAbU,
912,UgySooTv2ekjqSUw9aR4AaABAg,UgySooTv2ekjqSUw9aR4AaABAg,2020-01-06T08:44:11Z,WGee Gibby,Climate change is the earth natural Progression and Degression weather. We can't change it for it has been happening for millions of years. But we can change pollution.,0.0,0.0,,cVkAsPizAbU,
913,UgyFtY9e64KL_sDysgJ4AaABAg,UgyFtY9e64KL_sDysgJ4AaABAg,2020-01-06T08:39:45Z,WGee Gibby,All Globalist will support them getting rich while we live in poverty and cold. While they still fly all over the world for their climate B.S. carbon crap. TRUMP was spot on to the lie.,0.0,0.0,,cVkAsPizAbU,
914,UgzJ07x-ng7ejCeHr614AaABAg,UgzJ07x-ng7ejCeHr614AaABAg,2020-01-06T04:05:18Z,Ellenor Bovay,"In CA we had a drought for many years, which everyone said was due to climate change.  The drought just ended, so if we have climate change, why would the drought end?",9.0,0.0,,cVkAsPizAbU,
915,UgzJ07x-ng7ejCeHr614AaABAg,UgzJ07x-ng7ejCeHr614AaABAg,2020-01-31T02:04:20Z,HuntingTarg,"Weather patterns are patterns; unless Earth is turning into Venus via runaway greenhouse effect, it will continue to rain.  The figure climate change scientists *and* alarmists point to is _Average Global Temperature_ or _Global Mean Temperature_ , a statistical abstract of temperatures in locations all over the world - because local weather patterns aren't changing in any definable way.

The biggest problem is that the Copenhagen Summit focused on the greenhouse model and data sets that support it - even though other models that could explain the shifts of the last 5 decades exist.  'Yeah, we're going to pick this scenario and disregard others before we reach a conclusion.'  Powerfully (un)smart science.

BTW, I live in CA too, so I'm not oblivious to what you're talking about.",0.0,1.0,,cVkAsPizAbU,
916,UgyldLmX1fDl0e0rrKR4AaABAg,UgyldLmX1fDl0e0rrKR4AaABAg,2020-01-06T03:18:28Z,NGM 123,"Climate Change is SO BAD with sea levels rising to catastrophic levels within a decade, the end is nigh!!…….Why then did climate alarmist Obama just spend $15 million dollars on a beach front property at Martha's Vineyard??",1.0,0.0,,cVkAsPizAbU,
917,UgxL1fZdPsUAvbfNhyN4AaABAg,UgxL1fZdPsUAvbfNhyN4AaABAg,2020-01-05T22:30:39Z,Merrilou Neigenfind,Very disappointed in John Stossel. Murica. We don't believe them educated people no more. Murica,0.0,0.0,,cVkAsPizAbU,
918,UgxSgk4MUS96Gd9o86F4AaABAg,UgxSgk4MUS96Gd9o86F4AaABAg,2020-01-05T16:30:43Z,Mi N,Get the Accord list out so we can scrutinize it,0.0,0.0,,cVkAsPizAbU,
919,Ugxyyq9maqaUgKqVIEt4AaABAg,Ugxyyq9maqaUgKqVIEt4AaABAg,2020-01-05T05:10:49Z,Glorious Content,"The real fraud is that his hair, eyebrows and mustache are caterpillars.",1.0,0.0,,cVkAsPizAbU,
920,Ugxk4DBJ-WofIBtoB3R4AaABAg,Ugxk4DBJ-WofIBtoB3R4AaABAg,2020-01-05T03:20:09Z,VFN556,"Greenhouse gases?   They are talking only of Carbon dioxide (CO2) but in reality ( according to many elite scientists) CO2 levels in our environment are actually lower than they should be.   At present, CO2 levels are about 400 parts per million (ppm) which is low.....to the point greenhouse growers PUMP in CO2 to bring levels up to at least 1000 ppm ( 2000 ppm would be better) the levels required for optimum growth of plants.   At one time CO2 levels were 16 times higher than they are right now and people / primates lived through it.   All the hype today about carbon dioxide is a scam.....an untruth.   Check out some of these on YouTube     Dr. William Happer physicist Princeton; Dr. William Soon; Dr. Patrick Moore; Dr. Tim Ball;",0.0,0.0,,cVkAsPizAbU,
921,Ugyq8H1NVZaidKUGqhh4AaABAg,Ugyq8H1NVZaidKUGqhh4AaABAg,2020-01-04T21:36:07Z,Hit man 309,"Now let's be clear here on what you are perpetuating, ""Green House Gases"" are you talking about gases that put the so called ""hole in ozone, layer"" that was blamed for the global temperature rise before the invention of CO2 commission phenomenon, or are you r referring to CO2 as a green house gas, this being the gas responsible for our once ""frozen planet"" now having an atmosphere from CO2 emmissions from deep in planet it's self thru volcanic eruptions breaching frozen surface over millions of years that some how magically ceased when we showed up and we took over the job of producing the only source of CO2 into the atmosphere?",0.0,0.0,,cVkAsPizAbU,
922,Ugyok-t7WDM9Y0qoWoB4AaABAg,Ugyok-t7WDM9Y0qoWoB4AaABAg,2020-01-04T19:01:12Z,gibby jones,al gore's solution to climate change is to eat all available food now because we're doomed.,0.0,0.0,,cVkAsPizAbU,
923,UgyQE_Aub1_upw67PFx4AaABAg,UgyQE_Aub1_upw67PFx4AaABAg,2020-01-04T12:59:11Z,RJE,Tell it to Australia.  Carbon tax schemes are designed to make a few people very rich.,2.0,0.0,,cVkAsPizAbU,
924,UgxKvI4M64dr6dd_dv94AaABAg,UgxKvI4M64dr6dd_dv94AaABAg,2020-01-04T09:02:52Z,WegZurHölle,"john stossel, not just rephrasing nonsense but doing real journalism and checking facts.",1.0,0.0,,cVkAsPizAbU,
925,UgyXQl9hW3Q3SJsm7EZ4AaABAg,UgyXQl9hW3Q3SJsm7EZ4AaABAg,2020-01-04T02:15:12Z,Iamwolf134,That's why Trump pulled us out of the Paris Climate accord.,0.0,0.0,,cVkAsPizAbU,
926,UgzIrNvdRIo0XGaNnCF4AaABAg,UgzIrNvdRIo0XGaNnCF4AaABAg,2020-01-03T17:46:27Z,Lothar Lüder,Where is the greenhouse? I want to open the fucking roof. Oh this greenhouse has no roof? Ah..... something in the Air witch works like a roof. Can I use it for my greenhouse too? Spare the money for the roof too. Lets see then I can buy 2. Then I see oh... too.,0.0,0.0,,cVkAsPizAbU,
927,Ugxk30rXkzkVSDRxKO14AaABAg,Ugxk30rXkzkVSDRxKO14AaABAg,2020-01-03T01:30:25Z,David Barnes,"Everyone, the Truth of Global Warming as opposed to conglomerate's paid puppets rhetoric.  Every day billions of gallons of toxic filth is poured into the waters from which CFC's=chlorofluorocarbons rise with the vapor that forms the rain clouds but like iron filings drawn to a magnet the CFC's travel further as they are drawn to two points one being directly above the North Pole the other directly above the South Pole. Here the CFC's burn holes in the O Zone Layer which in turn allows the Sun's Rays to shine through stronger which in turn is melting the Ice Caps and that's it everyone.",0.0,0.0,,cVkAsPizAbU,
928,UgwuBZVdlsXlEGwQui14AaABAg,UgwuBZVdlsXlEGwQui14AaABAg,2020-01-02T18:08:48Z,Bernie Hughes,There is so much wrong with all of this!?,0.0,0.0,,cVkAsPizAbU,
929,Ugy__IdQGA9bZYenKuF4AaABAg,Ugy__IdQGA9bZYenKuF4AaABAg,2020-01-02T12:20:33Z,RONNIE SCOTT,"IF CO2 IS THE PROBLEM THEN NUCLEAR ENERGY CAN GREATLY REDUCE THIS. 
tHIS IS NOT ACCEPTABLE TO THE ALARMISTS WHO JUST LIKE TO BE ALARMISTS.",0.0,0.0,,cVkAsPizAbU,
930,Ugxvq7Mgj3wEn0jnyvZ4AaABAg,Ugxvq7Mgj3wEn0jnyvZ4AaABAg,2020-01-02T10:21:35Z,Aj C,Real problem with all of the anti-carbondioxide hysteria is that in the end the cure maybe than the disease.,0.0,0.0,,cVkAsPizAbU,
931,UgyoKgP-5VxwYRrfiq54AaABAg,UgyoKgP-5VxwYRrfiq54AaABAg,2020-01-02T07:24:30Z,bill hanna,Climate Change = Rothschilds trillion dollar world tax fraud.,0.0,0.0,,cVkAsPizAbU,
932,UgwRHKCusKRQZkawhdJ4AaABAg,UgwRHKCusKRQZkawhdJ4AaABAg,2020-01-02T00:41:19Z,Nate Wong,Freaking politicians,0.0,0.0,,cVkAsPizAbU,
933,UgyqFv6hUXOftI0UIYt4AaABAg,UgyqFv6hUXOftI0UIYt4AaABAg,2020-01-01T22:17:06Z,Dave -in-NJ,"With every action, comes opportunity.   Trump COULD have said, that the USA will DOUBLE the SAVINGS of China or India or Great Brittan. and PLEDGE to reduce by a greater percentage than any of those counties.",0.0,0.0,,cVkAsPizAbU,
934,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2020-01-01T13:58:30Z,Y Smith,"Don't let Al Gore off the hook, this was his baby.",615.0,0.0,,cVkAsPizAbU,
935,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2021-02-06T14:56:57Z,bernard heisdorffer,"I didn't even get my hover car, Al-Dammit!",0.0,1.0,,cVkAsPizAbU,
936,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2021-02-05T23:33:23Z,Michael Mancini,"Al Gore is the biggest con man maybe ever, he got filthy rich on that bullshit movie, "" An inconvenient Truth"" what garbage, according to the movie we should all be underwater right now.",0.0,1.0,,cVkAsPizAbU,
937,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2021-02-05T17:18:37Z,Chase Kelevra,"Now come on, Al Gore invented the internet so go easy on him...",1.0,1.0,,cVkAsPizAbU,
938,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2021-01-31T20:22:28Z,Scott Rayhons,Gore still making $$$$ off this scam!,1.0,1.0,,cVkAsPizAbU,
939,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2021-01-22T15:19:22Z,ForgiveTremor,Al Gore the same guy who told us the polar ice caps would melt by 2015?  The same guy who then bought ocean front property in SoCal?,0.0,1.0,,cVkAsPizAbU,
940,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2021-01-11T10:57:17Z,Sgt Lynx,Coming from the future and there is a guy called Joe who has even more stake in it,2.0,1.0,,cVkAsPizAbU,
941,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2021-01-08T09:00:14Z,Shay K.,Cannot stand Pal Gore,1.0,1.0,,cVkAsPizAbU,
942,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2021-01-08T06:12:38Z,Pragmaticist,"@Adam Leckius That is nothing more than nonsense that you wrote. 

There is nothing stopping yet again, these countries from making the same pledge as before. It also makes very little sense for pledges to be enhanced when we can see many cannot be enhanced already unless they fundamentally change their pledges.

Furthermore, there is not one, actual workable solution within the renewable circles. 
Solar, Wind, Biofuel, all fail. 

A strong economy is needed over a renewable world, as you need lot of money for it, how do you afford it? Stronger economy.",0.0,1.0,,cVkAsPizAbU,
943,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2020-11-26T16:13:43Z,Brian Rajala,"When Al Gore bulldozes his manse and moved into a tiny house, then we can take this issue more seriously.",1.0,1.0,,cVkAsPizAbU,
944,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2020-10-20T04:18:51Z,Matt Barnes,@Adam Leckius stated well...,1.0,1.0,,cVkAsPizAbU,
945,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2020-10-07T15:21:35Z,John Schick,"The BIGGEST scam in world history! Anyone seen, or heard from big Al lately?",2.0,1.0,,cVkAsPizAbU,
946,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2020-10-03T09:58:37Z,Adam Leckius,"I've been working with the climate negotiations since the COP21 in Paris. Since John is a faithful supporter of Trump, it's of course not surprising that he provides a shallow, false view of the Paris Agreement.

Measuring the positive impacts of the Paris Agreement is too complex for this channel. It is by now a central document for international climate governance, and is integrated in many multilateral processes. It is true that the initial pledges were not at all in line with the temperature goals - but those pledges were just that, initial. What John did not include is the ratchet mechanism central to the Paris Agreement, where the pledges must be enhanced every five years - the next deadline being the end of this year, 2020. The covid-19 crisis will obviously have an impact, unfortunately a negative one probably, but we would still likely see some increase in ambition.

That being said, of course, the agreement should ideally have been much stronger, containing binding targets for example. That is however not possible in an international political system in which there is no government, and where compromises have to be made. Binding targets would not have been agreed by many countries - including the US. 

The US pulling out of the agreement was indeed a very bad decision for the climate. 

To conclude, I of course hope that Americans understand the long-term implications of climate change, also for their own country and economy, and prioritize that in their voting in November. The United States is such a great country, with so much innovation and political power. Speaking from an EU perspective, we long for the day where we can once again be allies, so that together we can push emerging economies like China towards true climate action instead of being locked in to fossil fuels.",3.0,1.0,,cVkAsPizAbU,
947,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2020-04-04T05:17:56Z,Eric Styles,"@chris moore 
You were in on the making of the video..??
If you really believe the Earth is cooling down, Schleppe,
I have a few investments I'd like you to look at, & sum majic beans...",0.0,1.0,,cVkAsPizAbU,
948,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2020-04-04T05:14:03Z,Eric Styles,"@LM H 
that doesn't mean shit.
that is weaker than your stench.",0.0,1.0,,cVkAsPizAbU,
949,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2020-04-04T05:12:55Z,Eric Styles,"Ya, Al Gore & Greta are big liars
OR !!
These easy to find out who paid for their posting here,
 Oil industry proxies,
 are big liars, & all the scientists in the world Aren't lying.
hmmm...
One of them is right.",0.0,1.0,,cVkAsPizAbU,
950,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2020-03-31T09:58:54Z,Eric Styles,"@Mark Wilson ooo nice flail & self declared winner but you didn't do or say anything right, didja ??
He's absolutely right, you source EVERYTHING from climate denial sources.
which are 200% bullshit.",0.0,1.0,,cVkAsPizAbU,
951,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2020-03-31T09:52:14Z,Eric Styles,"@Orlando Tourist Traps 
Yes & he's gonna Marry Greta & get you to pay into a Carbon Tax to pay for their granola & hippie sauce Wedding.
or not.",0.0,1.0,,cVkAsPizAbU,
952,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2020-03-31T09:48:54Z,Eric Styles,"@chris moore 
Holy fμcking Climate Lies Batman, where was this one raised..?
Or is this just their fake starter cvonversation, of frequent familiar ppl, known to the postee & their nonsensicle talking points...?_",0.0,1.0,,cVkAsPizAbU,
953,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2020-03-25T23:03:27Z,President-Elect Freddy-Krueger,Al who ??,0.0,1.0,,cVkAsPizAbU,
954,UgyYE_W5KEJ9egKyNY94AaABAg,UgyYE_W5KEJ9egKyNY94AaABAg,2020-03-20T01:46:57Z,Don Kanis,your a fool https://www.youtube.com/watch?v=27xr3HoIz8Y,0.0,1.0,,cVkAsPizAbU,
955,Ugw6dBLkqhNhKb4_Jf94AaABAg,Ugw6dBLkqhNhKb4_Jf94AaABAg,2020-01-01T11:21:24Z,p mor,dog and pony show that wastes everyones time and money to produce nothing useful typical government so we need more bigger government right? WRONG!,2.0,0.0,,cVkAsPizAbU,
956,UgxLW2vEoCoHYiuZVr14AaABAg,UgxLW2vEoCoHYiuZVr14AaABAg,2020-01-01T04:11:47Z,marco romero,"John
These SOB !!!!!!!🚨",0.0,0.0,,cVkAsPizAbU,
957,UgzA2GL5d3WNuV5OonZ4AaABAg,UgzA2GL5d3WNuV5OonZ4AaABAg,2020-01-01T02:39:30Z,Frank Jastremski,Obama is going to save the world not he is now living in a house on the ocean. I thought he was going to save us.,1.0,0.0,,cVkAsPizAbU,
958,UgwFa-GrKBQQdoUid814AaABAg,UgwFa-GrKBQQdoUid814AaABAg,2019-12-31T22:23:40Z,Larry Smith,"The climate fraud is designed to put a lot of money in the hands of politicians, like Clinton and that slimeball Al Gore.",1.0,0.0,,cVkAsPizAbU,
959,UgwvRb1H7oJLL4GwFPh4AaABAg,UgwvRb1H7oJLL4GwFPh4AaABAg,2019-12-31T16:30:27Z,davehor1,"Sorry, but for me Stossel, you are quite the fraud: you lie, inflate, use strawmen and deflect. I'd hope that at some point you'd be intellectually honest with yourself, but you know libertarians they're always for absolute freedom until someone else's freedom encroaches on theirs.",0.0,0.0,,cVkAsPizAbU,
960,UgxzXEJE0Ajy3MtX_qN4AaABAg,UgxzXEJE0Ajy3MtX_qN4AaABAg,2019-12-31T01:31:19Z,Jehovah exiled from home,Paris climate fraud  . libertarians “ but the. wepublicans”,4.0,0.0,,cVkAsPizAbU,
961,UgxzXEJE0Ajy3MtX_qN4AaABAg,UgxzXEJE0Ajy3MtX_qN4AaABAg,2020-11-16T23:29:03Z,RichardMcKee MC,???,1.0,1.0,,cVkAsPizAbU,
962,UgxlM3afi8wsxWiRq5x4AaABAg,UgxlM3afi8wsxWiRq5x4AaABAg,2019-12-31T00:52:03Z,Terry Komst,Now we have to listen to this half wit Swedish kid screaming that we're destroying her future.  This is the biggest hoax every perpetrated on the human race. Thank you President Trump.,1.0,0.0,,cVkAsPizAbU,
963,Ugz_CD6C93eSLwYun894AaABAg,Ugz_CD6C93eSLwYun894AaABAg,2019-12-31T00:50:20Z,Jerry Clement,How does mainstream media live with themselves? Shameful!,0.0,0.0,,cVkAsPizAbU,
964,UgzO_s3Ng1cnSspYoax4AaABAg,UgzO_s3Ng1cnSspYoax4AaABAg,2019-12-30T08:29:46Z,LLO,Actually the trend of the earth temp is flattening vs decreasing before.,0.0,0.0,,cVkAsPizAbU,
965,UgzO_s3Ng1cnSspYoax4AaABAg,UgzO_s3Ng1cnSspYoax4AaABAg,2019-12-31T16:31:25Z,davehor1,Care to share that data????,0.0,1.0,,cVkAsPizAbU,
966,Ugw2MFrs8l_ljtXGztV4AaABAg,Ugw2MFrs8l_ljtXGztV4AaABAg,2019-12-30T08:28:19Z,LLO,Obama=massive fraud!,0.0,0.0,,cVkAsPizAbU,
967,UgzCijW4WlfWKciINHp4AaABAg,UgzCijW4WlfWKciINHp4AaABAg,2019-12-29T03:06:56Z,David Muresan,"Persecution I encounter due to my Initiative proposal. 
 I house on my property in Camano Island 8 former homeless people and city wish them out and even I shall move out from my property and to become homeless. 

My Initiative, I sent you, may solve the homeless problem.

          Here is the city authority John Brazier j.brazier@co.island.wa.us email asking me to leave my property and to demolish my shop. 

         “Mr. Muresan, The day that you & your tenants vacate your garage and you file for your permit to demolish the structure, it would be in your best interest to contact me immediately!!!  When you show me voluntary compliance I will stop the fine time-frame, I can then request an Administrative meeting to address your current fee accrual & if needed a payment schedule. Only at that time can an amount owed be discussed. The current accruing (to date $4,000) fines/May 7th“ Now shall be 80,000/Oct 14th

I told to Mr. Brazier that federal definition allow up to 5 families to live on a single family residence and to house servants in another buildings on the property

Mr. Brazed relied. “I do not care of federal laws”",0.0,0.0,,cVkAsPizAbU,
968,UgyPl6CS5paDaSu78U14AaABAg,UgyPl6CS5paDaSu78U14AaABAg,2019-12-27T22:45:14Z,Compscript,You said the earth is warming but failed to mention that earth is constantly going through climate change with or without us.,1.0,0.0,,cVkAsPizAbU,
969,UgxQYCw6UB7xpCG-LFl4AaABAg,UgxQYCw6UB7xpCG-LFl4AaABAg,2019-12-27T22:06:45Z,Crazy As it is,"dream on to tell that Climate change has to be what? rescued, or what? Saved? Reversed? Changed? by who? and what you never here,..how? CO2 is not a pullant, it is LIFE climate terrorists idiots,...!",1.0,0.0,,cVkAsPizAbU,
970,Ugzo7pbIbOIIV_O1guZ4AaABAg,Ugzo7pbIbOIIV_O1guZ4AaABAg,2019-12-27T16:29:30Z,lavonne younan,Thank you !  A moment of Truth !  Feel a breath of fresh air !  This phony Obama didn’t read the agreement?,2.0,0.0,,cVkAsPizAbU,
971,Ugw4BDGZDs_XWvGAtLF4AaABAg,Ugw4BDGZDs_XWvGAtLF4AaABAg,2019-12-27T16:05:29Z,Steve Holland,"I’m going to assume the MSM will not be covering this story 
Frauds",4.0,0.0,,cVkAsPizAbU,
972,UgxhqsdDlp14GelxtMl4AaABAg,UgxhqsdDlp14GelxtMl4AaABAg,2019-12-27T12:32:27Z,william kennedy,"All our political class do is see this as a way to add yet more and more tax burden upon us, climate change sorry i just dont believe this.",0.0,0.0,,cVkAsPizAbU,
973,UgyTIKQFpMafVnGYwod4AaABAg,UgyTIKQFpMafVnGYwod4AaABAg,2019-12-27T11:36:32Z,roadking classic,Al Gore is the fundament of climate fraud. It made him a multi-millionaire and he has now got a nice SEASIDE mansion....,0.0,0.0,,cVkAsPizAbU,
974,UgyUMyFCcKXj6quDtXJ4AaABAg,UgyUMyFCcKXj6quDtXJ4AaABAg,2019-12-27T10:37:49Z,john lilburne,"Here
are some scientific facts that clearly show that an increase in CO2
does not lead to any significant increase in temperature






The
co2 concentration today is 400ppm. The temperature is circa 18c.


in
the Jurassic period the co2 concentration was 2000ppm, [5 times
greater than today] the temperature was 22c.


in
the Triassic period the co2 concentration was 2500ppm [ 6 times
greater than today] the temperature was 22c. 


in
the Ordovician period the co2 concentration was 3000ppm [7.5 times
greater than today] the temperature was 17c 


in
the Cambrian period the co2 concentration was 6000ppm [15 times
greater than today] the temperature was 22c 






For
most of the time the planet was thriving not frying, the data shows
that temperature is independent of co2 concentration 


Look
at the data for the Cambrian. The co2 concentration is 15 times what
it is today but the temperatures is about the same as it is today.
Look at the Ordovician , the CO2 concentration was 7.5 greater
than it is today and yet the temperature was 2 degrees lower
than it is today.",1.0,0.0,,cVkAsPizAbU,
975,Ugw-WHIvDo1kAEOiKsx4AaABAg,Ugw-WHIvDo1kAEOiKsx4AaABAg,2019-12-26T23:00:54Z,Andrew Ward,It's all about money how to take as much money from the US as possible that's what the other countries pledge to do,6.0,0.0,,cVkAsPizAbU,
976,UgwQBS1mUh05UM2kcwh4AaABAg,UgwQBS1mUh05UM2kcwh4AaABAg,2019-12-25T23:04:06Z,Makala Senivono,While you talk about your political integrity and economic growth...those who are suffering the effects of climate change  are ignored...listen to their plea for survival and hope for existence...You are talking as if China..India and USA are the only inhabitants of this Earth.,0.0,0.0,,cVkAsPizAbU,
